,branch-misses,cache-misses,L1-dcache-load-misses,L1-icache-load-misses,dTLB-load-misses,dTLB-store-misses,iTLB-load-misses,LLC-load-misses,LLC-store-misses,branch-load-misses,cycles,instructions
542,327114,767243,2213840,43423,6883,9244,296,2808,1302,390000,230054182,428221705
543,428945,1730777,7760655,525145,5260,11046,700,139007,309912,595734,227964791,607311726
544,306352,1266928,6376785,21389,9419,15976,649,18994,56102,252836,230893806,349768946
545,448493,1188780,6892674,20320,5771,9550,604,56539,28461,563574,228064332,431775304
546,793409,237918,2748168,34695,829,3687,545,2495,21122,692961,232271146,339307810
547,170300,246788,1401901,534201,6223,9452,1243,76659,87798,190871,230236235,464566134
548,471025,1629474,9604142,272250,6239,15232,925,79690,223148,475751,228619680,622804519
549,392678,1574789,8366454,24529,8052,12120,94,57136,153504,334261,229820962,455504558
550,600034,1166654,6915216,19735,5270,7856,732,99584,144163,564769,229091885,410187672
551,697333,268355,2767127,36938,1581,2547,328,2738,14209,736131,231852557,346032782
552,263054,763757,2461306,39889,5798,9582,961,15993,93024,263679,231439585,467984627
553,471687,1796596,7341924,39702,7813,16354,1569,77630,193625,512582,229045777,460275111
554,399960,1365312,7194459,20055,5851,9122,935,81702,148686,473213,228665808,492074363
555,681873,922568,5998876,19446,5237,8779,999,3027,46583,623851,230440858,352666565
556,559022,821894,3072379,41149,1022,1401,1420,140602,246707,521658,228295048,410663455
557,245192,354716,2965281,508444,3036,8048,567,45791,365,103866,231733314,478551392
558,462052,1815204,9557427,25889,8286,13201,541,68374,194811,441072,228428184,652849430
559,422987,1765252,8619160,26205,9946,9222,578,41690,217172,373318,228695623,479293963
560,741672,405742,3136831,22058,1045,3308,251,32497,112254,563437,231507177,302106514
561,466248,914666,3054314,50633,6624,8899,444,2408,361,459893,232244911,410899697
562,446241,1106978,5673123,341141,4545,9039,2665,145749,153982,617337,228556873,542772951
563,338972,1173186,5927388,20538,7819,13357,1212,60706,131883,309483,231054732,389349239
564,431396,1607901,7717544,20646,6852,10568,542,75054,125265,594872,227857332,511320080
565,841124,256961,2798785,27054,1088,4858,339,2852,10042,824076,232257378,289178425
566,235344,664896,1315465,30394,2563,5591,1259,208929,333746,196994,227169376,444465401
567,397515,1365031,7255266,517742,6282,13808,721,54786,97991,282987,229046147,570344018
568,475632,1825434,7996484,20461,6326,9461,448,110286,336499,460798,227686132,562989857
569,584821,1063152,6741429,17977,7393,9671,1006,87715,131934,540122,230102548,423402456
570,773920,222508,2688840,41207,383,1252,216,4408,48128,797317,231588330,354685017
571,195946,837077,1744673,482881,6261,9391,1402,1854,601,148673,229855994,467628268
572,469536,1829185,9767824,180694,4868,14393,1744,97799,209514,408566,226628371,558166671
573,389633,1374042,6388383,19879,5561,10219,943,116059,296449,541267,227488710,504777688
574,698054,1058064,7733535,20630,8211,8658,484,3851,64892,703472,231192446,422748441
575,695371,106359,2566252,34011,828,3519,1200,5359,1562,646926,231851349,372876405
576,421367,747390,12857949,766002,3721,3449,2128,123974,287117,419666,227966196,645999527
577,430781,30081,14297069,923572,449,252,1155,5836,157,435097,232213611,722090483
578,448306,29115,14255001,940357,460,280,1197,6426,155,460254,232179662,720067792
579,464242,30910,14309534,966781,760,317,1126,6478,164,464111,232168088,719622592
580,176688,167272,755102,526305,2226,3072,798,827,12589,174024,232207141,476937520
581,429180,1753975,8131023,28529,8741,15716,918,83101,121049,444495,229041328,497954299
582,340747,1366713,6645011,20328,7048,12463,1053,86122,145886,371439,229254813,354165573
583,749429,942019,5331036,18942,4525,9199,47,24452,20194,810826,230373390,344881421
584,552456,375411,2142457,41807,4217,10260,2096,101224,87561,503116,229818085,404858369
585,255441,477145,3301924,515552,3071,8459,357,2351,429,118270,230914217,476620557
586,450418,1857434,8817153,32060,6642,17437,696,78474,236289,466688,227544244,664520041
587,461223,1773560,9262778,25517,8757,9317,334,56216,275445,380978,229623258,540408542
588,736106,575287,3169260,20844,882,4137,368,42948,147212,695663,231018555,307933112
589,520938,922455,3295272,62052,7279,16426,405,1767,405,535877,231278284,402814767
590,426799,1092136,4710258,42439,3078,10057,2721,82643,173080,516237,228981799,517044792
591,374583,1473639,6918007,26406,8662,20524,1323,86774,188505,390798,229121884,442020420
592,417409,1442314,7589094,23317,7071,12524,819,72235,109001,464461,228695642,499481729
593,720819,190466,2823042,23670,1173,5558,670,2798,27409,673044,232240618,278375496
594,361843,894187,2255421,34274,1304,1330,1498,243809,616438,304421,224993227,434886820
595,313045,1144630,5813958,608891,6056,21974,728,44127,124390,257932,230142434,563994996
596,421346,1656762,9024089,27038,6075,11403,125,71392,218352,330667,230133647,496177730
597,460918,1339292,6819624,21653,7427,12208,980,98828,126674,365595,228944750,399574803
598,824543,286658,2967310,29822,1062,4517,444,1641,15616,900073,231440781,317636636
599,316496,509798,2089364,48833,6645,16848,1855,1190,533,283636,232154787,415604850
600,387613,924295,9304450,348680,6259,15920,1013,47600,90924,437799,229577170,607905732
601,495927,2000248,9314511,25270,6720,14385,375,102105,284940,426931,227038193,609259678
602,453150,1370412,7247371,23649,8282,10363,634,59628,144142,307373,229652645,397261230
603,681267,309830,2970343,28841,1040,2395,189,2052,59620,760558,231820004,321251061
604,357234,667880,2348011,51997,7080,16005,231,1933,424,371292,232225220,414493572
605,582107,1770164,7746069,54649,6318,17707,1505,82368,224372,578980,226956749,562533082
606,306723,1223671,5586318,18727,3229,8629,789,99932,188594,411628,229474695,383364032
607,716843,1533806,9096476,25840,9504,14707,432,21658,83815,759065,229574649,506516157
608,713291,152657,2476982,31516,907,3640,1433,2335,112,603773,232257889,316425173
609,209606,789710,1800125,28881,3576,5671,1120,104692,258673,249329,228261176,440204995
610,398617,1842604,8204838,583128,6513,19590,884,73520,226565,442069,229699497,601484223
611,363846,1423166,7604256,24768,7936,11595,207,36741,173226,269528,230146138,431605614
612,702049,1079500,6828127,20601,5708,11877,571,59151,93327,714093,229152323,371128426
613,731026,472668,3088326,53465,3679,4817,286,1869,639,832776,231899464,351348740
614,185735,189532,1762811,312895,4655,16742,1255,14625,81118,208373,231602644,471925242
615,500574,1871575,7820195,44766,4936,18972,1101,159557,351028,516652,227122928,524294888
616,462924,1738420,8611242,20707,6645,9279,819,76673,213114,523005,227395150,595312515
617,779567,806492,5990604,18061,5608,12214,354,5436,37338,859960,231801023,288872449
618,566379,771723,3293826,63306,5354,12489,1552,78697,192567,597803,228187788,390330536
619,229457,447562,1555968,613054,1288,6759,594,73164,83898,303844,230370665,478178658
620,378309,1815347,8568839,29182,8344,19738,350,57680,180824,378553,229642550,552050971
621,369694,1293510,7591867,22286,8449,12735,801,67953,52659,355972,230332809,379766580
622,604164,724715,3873520,22117,3422,11793,35,1363,18993,558947,230353401,290154888
623,494228,156775,1885657,57633,6376,19376,1509,67338,56195,431894,230867794,402829462
624,288522,347684,4508986,714583,3328,7277,457,75635,12126,212818,231165356,492266984
625,432130,1884202,8547491,29005,8050,17514,408,44296,251724,434514,229570712,568602654
626,390224,1438971,8394309,25365,9351,14149,692,43512,25614,280276,230179603,386299996
627,726560,727768,4529527,23071,3001,11650,194,25690,30970,824261,230647397,323390229
628,543060,283264,2946731,55420,7518,14782,1541,25209,295,492830,232239654,399644537
629,373807,1029737,4410331,431292,2661,8445,643,28465,127807,320056,230809323,493401870
630,420592,1671116,8192558,25206,5457,9964,787,102864,245528,486472,227881945,589358347
631,473897,1785491,8963491,24472,8079,16404,739,90965,281779,520232,228193873,585601561
632,688670,239986,2566138,20060,1063,6248,811,4591,34260,724727,231710479,281944211
633,439089,924087,2973508,55871,6887,13978,244,2369,54403,492573,226687594,413300309
634,332865,1171225,4667325,541237,3358,10334,663,130220,212769,421349,229024506,556734600
635,309689,1373814,7701993,26854,9881,19706,604,19203,100766,240406,229974540,393273886
636,383070,1431814,6919933,21373,6844,15361,930,104504,41633,461358,228345075,431919037
637,761697,282889,2670179,26984,1172,5018,166,2601,24123,660095,232229472,279348065
638,311676,235023,1051895,42749,3887,15579,2783,191035,125216,214178,228755082,417200679
639,385403,1375390,7640575,644327,7653,18776,367,40401,105192,277120,229345569,569147892
640,435637,1526014,7486429,19013,5812,9188,449,81487,267047,465711,226810254,587468232
641,578772,1327740,7555206,20844,8579,11292,747,118225,269167,511591,230200133,416787365
642,763909,221579,2517033,33457,359,1614,204,3840,32136,840668,231786630,356865013
643,274801,751851,1932066,47512,7020,17642,112,1881,563,295465,230012249,439220665
644,538138,1503189,8042307,324049,8270,22669,1743,81800,140762,570487,228559130,545477108
645,294308,1138130,5554480,19048,5998,11633,1240,79554,182468,326490,230475151,324883170
646,669176,1463989,7556415,22010,6354,11497,319,41115,84881,659044,229772292,451517682
647,749651,184854,2817006,35144,902,4059,622,23410,3849,693835,232312430,363400171
648,176442,776680,1410297,548195,2426,5808,1232,165386,324575,189613,228127031,453991352
649,460539,1618296,9615109,164928,7342,17971,1450,88443,133894,458378,227411919,576355972
650,293521,1080506,5482828,19616,6157,10869,1198,59853,118074,275670,231394294,323638890
651,560294,1673750,7938333,21939,6879,15561,495,46359,79121,604992,229289121,464867277
652,893555,204917,2717368,33329,817,3095,290,2218,130,960380,232299571,319480806
653,146943,590981,590839,267483,3504,9531,1152,167473,261891,154722,229020461,450729139
654,470685,1473822,8612359,337067,7039,20048,814,51151,117312,397812,228406648,637624869
655,431364,1704323,8638151,22626,7818,9722,424,64760,237047,397158,229203826,549350179
656,590161,1186242,5918853,18229,6067,8905,760,68494,176839,224486,230166336,302008827
657,741415,760715,3582329,59955,5876,13269,349,2943,32128,857135,231921823,377247505
658,267182,346063,1899951,40995,2608,9252,1043,14790,102460,322504,231666602,477910166
659,432564,1854253,7183408,31354,7411,21181,1603,96586,191113,464268,228092564,453427343
660,422574,1424773,7354621,20205,5337,8880,956,80048,148112,492562,228271621,523841371
661,790244,956666,5787032,21085,5244,11730,1220,1929,43061,826717,231520334,315225203
662,527572,778863,3101516,43354,2443,518,1526,119073,312579,523300,228289624,408751708
663,200112,672722,2183435,594757,2341,8554,907,49194,191278,206899,231445082,464884769
664,422481,1754122,9104642,27852,8320,18163,179,42608,169326,352060,229721658,604077066
665,388147,1503610,8730216,24206,9365,12987,632,53473,26158,350985,229072177,440816763
666,792332,499253,3428454,26017,1795,7313,9,2415,110097,865709,230831011,273769201
667,473649,570388,2997389,62963,7965,19358,1750,1783,357,435762,232222711,401317076
668,432518,1182150,5406107,76035,2941,7925,775,27104,172809,428293,228612162,518054584
669,402039,1669913,7767825,22890,5726,15413,982,125577,258635,491334,228121281,518518719
670,442802,1574825,8897541,25284,8757,13576,670,75012,273870,428176,228293278,571027753
671,828095,160671,2601353,21924,1232,5939,1569,5843,17681,834927,231997600,291495108
672,326266,900306,2611227,55040,5008,7930,279,78329,276953,392055,226677276,425006059
673,314653,1072419,6238056,571565,4581,13106,8616,43320,63311,260011,227480805,521474604
674,396080,1809676,7404690,22544,6750,17354,1097,105314,224759,483154,228149396,490088961
675,421935,1413182,7865448,22394,7948,12390,746,93947,116159,453141,229289267,538809627
676,812067,202343,2837585,23472,1176,4839,1101,2258,24635,787561,232217963,281180935
677,381189,907098,2664071,34827,2995,4592,1354,151421,419891,373392,225652977,427443569
678,301546,1203172,5586944,580199,5758,18081,1215,63803,137651,301707,230732005,562953658
679,371316,1632841,8717056,28697,7255,11791,169,33091,213092,296223,229888892,436217745
680,486024,1281707,6840933,22347,6943,15420,1067,78183,85338,377420,228855698,409660509
681,859967,238708,2840158,28652,998,4158,204,1553,10532,958996,231974546,312733208
682,307752,354929,1978840,50831,6533,16091,1766,1461,720,238665,232254432,423536935
683,511353,1932891,8452047,325144,3842,17668,991,92670,263255,441114,227407498,533868753
684,369754,1176355,6417564,18512,5227,7864,780,78094,124613,527705,228033260,513930515
685,597072,1353398,8189595,23702,8843,16497,575,36998,168922,699557,229575286,435634248
686,854665,107089,2450049,31630,690,3420,787,4771,9541,666577,231666380,366168329
687,191913,749196,1698913,193773,4988,9935,111,106341,265839,246778,227011926,442288506
688,431947,1804212,8174666,444774,6738,20711,845,98835,212521,450985,229178688,544201185
689,342394,1357096,7576719,22952,8197,13362,594,25725,32772,262690,230340477,381206609
690,503229,1041036,5718523,18294,6095,14479,649,51077,19347,612778,229035687,379802646
691,823578,203098,3063807,55777,5744,13340,538,70404,173,849822,232361956,385125941
692,229042,277165,1887985,591523,1425,6710,1235,31684,121404,189804,230546777,473592931
693,453073,1676139,8087162,33127,6614,15559,832,113142,177342,455805,227681605,586051744
694,477939,1855992,9607865,23789,7907,9630,520,78740,226249,474747,229027618,615933586
695,611589,615249,4340086,16160,4711,11507,996,30823,135058,585258,230923953,286005769
696,569195,793331,3054626,56132,6528,16704,930,2181,1391,657447,229158718,388013203
697,219503,206000,3033572,760373,1826,5339,1459,13787,50383,255264,230074306,497810380
698,428229,1887792,7984688,54355,5721,16962,860,148460,367268,434782,226718629,540371936
699,477142,1812469,8805059,20699,6210,10643,695,83115,211962,526225,227325592,603740962
700,742703,678513,5743729,17553,5750,12289,1047,5376,37501,801224,231324972,265064547
701,549594,763112,3154670,59802,6441,12023,836,35325,136188,600689,228560941,393692566
702,251331,570478,1969166,611228,1337,7027,782,76022,83761,318611,230054456,481734637
703,369366,1790292,8629175,30556,8312,19266,324,51767,187190,369881,229574844,547124213
704,381452,1335429,7527362,23443,8304,13153,890,69933,61699,374392,229552689,392646564
705,613752,640367,3516692,25245,3053,10855,92,1085,17493,562646,230855224,273095717
706,480465,133702,1845778,56546,6601,19291,1920,67545,55525,438107,230764868,406435269
707,360819,787380,4608306,566169,3687,11107,348,5192,15166,251579,231080684,507501837
708,445548,1703283,8787184,25069,8515,14002,788,141042,163909,471459,227582070,620316051
709,403149,1690991,8841976,21597,7775,12481,627,105322,328492,346682,229033042,533361619
710,776654,253230,2676891,26936,897,3343,1231,5316,35179,836780,231453862,305632661
711,390157,915848,2727701,57406,7972,18741,244,2457,363,422486,229166619,419887925
712,419734,1305257,5879899,484737,5441,14543,1706,127034,159437,602611,228622908,557247812
713,308405,1071990,5712792,20839,7085,15422,965,45428,100649,264702,231146851,357298388
714,450067,1828487,7790345,22373,6704,14170,548,70902,124930,612937,226844295,505383443
715,847898,265076,2787904,30224,1059,4489,282,2864,16571,842782,232219742,293934907
716,206086,647659,1112702,25814,2856,10868,1737,201337,400369,164466,228244736,437157469
717,386091,1238843,7085761,521441,7809,22406,894,9684,79429,288167,229650181,590558461
718,429548,1677327,8117599,22662,6343,9415,300,57964,182123,371787,229082190,507675984
719,624863,1383080,6816940,19149,6646,8693,1175,110750,410429,346028,228914783,439184584
720,730826,238958,2687893,37930,731,1059,275,2698,50302,754192,231513431,342036992
721,224078,878799,1890588,44742,6791,16065,589,3720,648,135995,232263917,453337753
722,418996,1484891,10544149,270648,7661,19845,1833,62227,204071,466703,227563304,599836402
723,422633,1463857,7444982,20443,5661,8679,467,74898,240759,428449,227549575,556365166
724,575663,1334163,7469579,20219,7772,11007,880,131585,288460,532160,230061627,432834138
725,806368,214253,2554700,34563,365,1554,286,4519,30495,849157,231908232,358888284
726,436688,811307,11237679,656225,6364,14898,1287,5041,389,467236,229694579,614776309
727,409159,28711,14348212,934541,449,276,768,5610,171,410918,232216231,723919637
728,440628,28495,14294882,950696,479,242,623,6585,131,450778,232228250,720912200
729,446942,31131,14327669,975991,587,249,552,6302,133,450381,232153109,719810835
730,173970,49574,2811808,178127,2317,4361,1082,1357,4945,112245,232181578,481624986
731,494885,1661980,7657070,54976,4821,18442,1348,124136,247093,498563,227740727,511563225
732,399136,1412864,7109945,21268,6443,11092,824,97784,209188,493763,228325201,561125934
733,765873,1155046,7169937,21720,7272,10847,202,5591,92052,768060,230044878,378656078
734,659953,709748,3476035,58212,2705,3185,1201,74315,246975,621336,229155336,395029758
735,121603,255021,1077636,516884,3484,8956,193,1753,526,138981,229725855,438389114
736,443106,1974522,8361624,33937,8500,22042,595,98224,197701,456853,228418382,535950991
737,322765,1174232,7483402,23027,8588,12992,784,47827,27512,225421,231726356,352997483
738,613672,966058,5477881,18719,4130,13293,329,40870,19458,662369,229281383,369449914
739,610253,131541,2604267,61601,6158,16766,1751,76125,73535,567625,231196376,396758946
740,282451,587415,3177742,502718,2308,7930,183,1769,8254,180019,231395209,481415028
741,413095,1619536,8095952,28597,7318,15283,683,115894,231375,437987,228459678,629316919
742,479167,1793291,9782158,23530,7920,9410,373,100257,256382,439407,227948069,600034559
743,719072,459011,2937983,19164,2602,10053,732,46380,127846,731884,231356464,301792334
744,568203,915483,3173244,56960,6525,15719,154,2101,128,631301,227766069,401058239
745,374245,941453,3986114,421264,3140,9815,955,85133,91978,438255,230188467,523091394
746,354125,1207237,7160538,25856,9328,18933,1078,72049,75435,331992,230375748,432813123
747,395812,1533666,7712994,23309,7413,15403,798,65537,172693,465341,228285594,464173306
748,860002,296049,2725015,18692,1280,6147,439,2608,13860,830800,232245865,264101088
749,401939,649698,1785575,35248,2248,6550,2069,332447,508764,386269,225995813,428604211
750,343376,1135272,5987992,762027,3862,11177,832,70567,93362,327736,228356727,514093231
751,313376,1214655,7580139,25576,8673,18235,923,37810,43908,203019,231993946,450986484
752,410561,1694505,7619686,21786,7484,10755,890,74404,137247,458845,228338137,449513142
753,820548,511798,3160239,21048,1800,9998,274,2556,17049,882720,232251841,227306712
754,411754,480013,1657362,33049,3137,9880,3224,234565,299859,412373,229384743,415922447
755,302448,547826,4542856,634192,3968,13001,509,32737,1932,201149,231865761,562163467
756,482148,2085640,9492498,27388,8146,15918,568,118285,318651,462931,227466962,618938178
757,353102,1528407,7684776,22883,8924,9933,636,55219,176633,310299,229594813,432841494
758,866175,296214,2817496,29090,994,2845,183,2642,56914,707830,231795964,285928816
759,406033,780360,2574003,54439,7900,19404,329,2564,561,414460,232227414,422207844
760,543326,1507568,6646816,47781,5639,15210,1367,73016,176656,636146,226786241,538016719
761,328762,1434963,6251624,18209,3906,9503,1026,89125,242153,432025,229266942,420042825
762,630673,1478633,8822451,25048,9495,13884,491,51259,88394,658954,229508876,554450747
763,775488,135730,2613026,29310,964,3832,1663,2449,16204,733868,232118874,312111021
764,231448,886519,2105135,29893,3629,5655,1012,105113,258297,272611,227830291,438575862
765,387581,1677108,7045248,530239,6308,18200,1204,190303,284141,489679,229647747,599274010
766,292613,1145282,6686128,22908,8336,10795,303,1514,52159,235670,230926531,354176163
767,488492,1512696,7634206,21555,6550,15222,701,74792,38823,465422,227346883,469312454
768,832671,200427,2705400,37716,726,2982,951,1823,11422,960009,231980706,325517663
769,141409,240669,1357034,43090,7464,16988,862,28147,519,106296,232123465,452030915
770,471832,1682476,8070819,530292,4936,11646,643,110983,303141,440607,228605999,555407469
771,453280,1629919,8010500,21434,6007,9061,712,98729,205139,495790,228009837,614285083
772,595971,1044994,6665253,19286,7395,14112,594,40711,93033,546743,230759977,367450734
773,619454,717085,3261657,59604,4487,13521,858,4348,61684,605149,229414675,388882059
774,145974,331130,690114,525555,3962,10595,905,1758,4831,141304,231696889,446528373
775,437960,1779827,9735624,201459,4936,16036,1807,109833,237350,409951,226340745,552034674
776,430179,1510822,6566914,20763,5013,10109,796,89563,276370,546084,227361581,570903152
777,699247,1068252,7528118,20678,8241,14620,417,3868,23643,710731,230774174,403267703
778,656811,339331,2694783,54767,2214,3461,991,43735,36364,618571,231033496,381551936
779,164133,587648,1512364,496301,4849,13299,233,1974,194957,198121,228182321,447587680
780,411778,1784505,8310835,39964,7119,17592,675,96770,198084,440347,229562685,510544885
781,325127,1348342,7130532,23764,8208,14302,756,55049,148102,233880,229057663,342735265
782,631768,1076489,5696660,17855,4715,12142,420,47303,40990,582450,229281882,378144412
783,626200,343679,2708199,60704,5585,18083,2394,85387,82966,623900,229750862,399517314
784,240931,353352,2089568,527854,2115,6290,73,1410,6054,129222,231357805,477159179
785,415227,1763723,8451935,28537,6679,16958,749,95768,257655,441563,227253876,641886760
786,472649,1828959,9776025,24952,7965,9876,56,98503,266647,429130,229129752,574672297
787,746319,574112,3333713,20447,3391,6582,582,44456,144575,753851,231065017,295559392
788,603395,885378,3202619,59016,6440,15658,229,2011,65,674924,228915749,397898566
789,378225,934050,3701254,130750,3183,10251,972,63771,88106,427500,229385775,503840059
790,341804,1219133,6717166,27178,8191,17969,1061,86090,164952,325445,229664715,434034057
791,430115,1518466,8244536,21329,7257,8175,795,82672,148977,480899,228980244,506159985
792,773730,437148,3335379,20265,1841,10686,406,2230,25631,730533,232273590,258811421
793,436795,743341,2176603,38592,713,1935,2476,286918,461463,440841,225764039,427265042
794,268906,832829,4373096,631358,2953,14166,686,39931,120006,250859,231190630,555651661
795,460946,2032911,9797270,28058,8103,17111,48,110187,291463,362443,228735706,560921134
796,335812,1400040,7306727,23566,8236,12252,660,54849,107333,340608,228778889,401160128
797,862102,310541,2949079,26432,1116,5021,179,1077,19538,897885,231280506,273952577
798,401697,509589,2469033,55509,7608,19300,1714,1602,509,406811,232255720,410514930
799,380415,649284,7493646,310569,4070,10323,1583,51604,143932,456391,229862884,583803312
800,460330,1962449,9747454,28947,8585,18512,314,93954,202852,382748,227991498,616317463
801,378669,1599187,8032768,25673,8915,11101,519,57555,144746,356006,228995561,447606613
802,671166,306272,2725248,23726,1023,3457,89,1019,49561,606266,231871231,263428046
803,442687,711461,2777748,57561,7649,15840,349,1943,328,423465,232228997,407874119
804,488988,1348872,6222105,49919,4456,14282,1939,105722,193564,540698,227425682,527687923
805,368202,1460091,6951670,20431,4590,10221,867,86069,200496,470004,228701099,464361782
806,616043,1488596,8583381,24281,9789,13732,497,51350,67003,695059,228437555,573708689
807,747328,190813,2658756,24905,1085,4523,1922,8240,23498,683703,232220441,309567085
808,260492,913396,2302604,52129,4001,5637,422,102732,278940,316895,227128113,431388104
809,384494,1648928,6694896,530709,5974,17831,1266,195895,320005,492147,229799666,592236898
810,279238,1050675,6507119,23318,7482,12349,338,5593,33324,226719,230886447,344311127
811,418274,1480973,7405955,22540,7205,15089,749,94816,23866,566490,227359408,490442884
812,786942,217894,2694466,34626,747,3480,218,2058,10738,826478,232188127,312338050
813,188866,63807,1209456,46089,6908,16155,1109,80097,3841,105704,231061686,446672949
814,436809,1518051,7879276,544381,5681,16175,541,89634,187563,382027,229253899,553447228
815,451226,1591993,7681613,19476,7013,8455,582,112814,210365,468353,227805968,597479223
816,572630,1078966,6758785,19814,7237,13540,888,75532,171835,515751,231116134,414363530
817,764700,320967,2820164,39134,2248,1577,458,4235,27405,781416,232219341,367053471
818,184462,735559,1500134,440452,5882,18621,916,22427,583,151982,228518468,457503049
819,442980,1360307,7438135,28031,6963,19555,1573,87347,135887,489424,229103828,474137071
820,356607,1405676,6296628,21301,6725,12692,990,61992,164153,405972,229946050,408060971
821,735013,1177330,6719843,18765,5609,11269,144,47085,70049,772948,229256076,402165364
822,660968,949748,3394980,39010,836,5471,1436,153796,304138,617424,227582697,401686929
823,168535,257519,1852888,519608,1267,4666,98,42736,81382,107713,231329206,457599480
824,383493,1545592,8581510,130222,7885,19397,1146,75527,113077,396902,227889357,517938034
825,301993,1213015,6018415,22255,6896,11697,1023,75892,153698,295698,231023002,328213173
826,655636,1436848,7013463,23216,6246,14054,302,46382,73743,774506,229200047,418113102
827,828745,510948,2686012,38502,3202,8492,1706,144349,309204,714782,230853345,362397358
828,181209,411767,1393978,551564,1338,5947,168,85219,88006,132240,229616824,462258730
829,437728,1735692,9036862,47728,7534,20736,737,97712,188494,395754,229034365,610795276
830,417145,1645903,8931769,23612,8054,12893,37,1464,23948,326221,229629301,527402529
831,613524,780638,4699635,16889,4516,6799,634,58081,133686,546284,229791870,307246547
832,668473,771417,3591506,64129,6886,16997,729,2467,30867,687358,231795634,380796023
833,277296,443517,2597904,52578,1423,3181,897,15193,91536,297776,230432468,482213967
834,428975,1662309,7466554,25066,5459,16516,917,127337,253449,436492,228089479,501870638
835,469667,1767646,8844117,19969,7532,10585,866,107728,228008,515817,228147043,587667379
836,820444,491942,4568335,16998,4865,11883,928,5036,20814,816096,231854826,229581505
837,518409,766437,2956957,56140,4421,7504,205,112911,300828,582639,227361658,401845520
838,291696,989686,2832916,618869,1741,7539,542,101220,207433,358562,229593260,489961184
839,349068,1591773,8534551,28564,8970,19668,355,822,18315,315384,230534568,537090036
840,400998,1435409,7449160,21137,8501,12357,894,79452,65020,405874,229961445,396375432
841,618571,480970,3068470,22941,2021,9991,338,1375,19323,562642,231119529,249255129
842,458430,133617,1698523,52152,6631,19345,1838,76564,55229,438540,230339434,411485986
843,322551,763868,4622092,621045,3897,11718,416,4017,9847,188268,230630291,541760202
844,465470,1907094,8778785,26864,8114,14564,739,145011,319052,498833,226170241,617027819
845,384028,1559574,8557973,22321,8335,9345,519,91209,276053,319287,229676620,470331047
846,853929,330801,2774236,28005,780,2999,249,7310,84092,985105,231555770,303896204
847,403731,870027,2642686,56335,8050,19433,242,2446,422,406143,230584361,422212579
848,367428,807805,6869652,284951,4248,12188,1453,30464,131260,484991,227904088,536283216
849,441834,1678792,8786961,22884,8808,12416,709,124384,189020,468492,227716585,627497520
850,422454,1694581,9265943,22040,7553,12728,614,114072,356409,364930,229556401,570661783
851,747313,291859,2790510,23399,795,3417,505,4364,55957,777725,232007774,296141574
852,424963,916303,2880298,60748,7477,14461,185,2197,374,463062,229356009,416801448
853,413316,1106551,5260361,437173,4100,12541,2340,136868,134637,544835,229225955,542838557
854,331790,1233424,6120664,22363,8042,18412,1003,66845,130332,308315,230113251,392266911
855,423646,1581714,7762241,22048,6960,12803,521,79010,128581,553208,227735267,516833665
856,839337,224648,2824163,27705,1038,4668,617,2328,25911,823030,232281016,293175388
857,301422,816628,1727298,34760,1144,4818,1268,234552,516988,246750,223937034,436371621
858,346366,1311626,6141851,575786,7497,25959,860,51315,127794,272085,230019433,569124068
859,390089,1474037,8613888,24330,5422,8626,91,62245,186617,311766,229768044,463715176
860,476737,1314659,6791620,21467,7251,11918,1052,89170,141318,380973,228069960,413951631
861,776776,227985,2808280,33160,966,4194,133,1572,9185,822986,231631491,322805737
862,293079,560839,2009782,47781,6605,15735,1641,1456,550,222330,232175110,417099049
863,515992,1871121,8629613,115601,4762,17923,1049,93672,281363,454001,227346083,544325336
864,379664,1186902,6162797,19116,4880,7886,650,90495,123323,562100,228222467,496160188
865,630184,1268365,8067977,22194,8742,15775,520,38153,169412,686999,230301846,426490534
866,792537,102372,2455866,32930,683,3250,887,4516,9908,663690,231743726,368464758
867,189954,749566,1658462,180018,4864,9741,116,115483,283661,237264,227476969,446185446
868,416993,1882592,8208874,448707,6635,19935,617,99834,215632,451754,229520489,524614335
869,324013,1386481,6756361,24398,7974,13377,806,36590,137570,251242,229826907,338414728
870,516012,1195014,6060440,21314,6172,15165,504,60373,46843,595680,228920320,414636641
871,841055,271518,2685589,55480,4252,12442,1735,51923,141,764136,232276497,355332507
872,197308,415554,1246655,586348,1427,7055,1409,77121,82858,147372,229829470,462699678
873,508909,1942511,9980511,224585,6662,16750,748,117254,281469,538163,227991153,611012396
874,300777,1274098,6223716,21496,8472,15080,694,26349,57516,239118,230913731,324801669
875,552867,1207205,6883919,21476,5991,13824,554,64695,24737,691742,228421772,428207427
876,743997,200528,2775251,45631,3018,3169,470,2255,22263,578210,232226547,346051776
877,427273,160915,14280283,883220,3994,16747,2566,63896,61382,425042,230823338,691966326
878,426697,28827,14303236,925078,504,266,977,5958,131,418384,232126507,723185946
879,387387,28859,14359486,936400,424,233,661,6156,129,401216,232156929,726196893
880,360522,57495,14342690,957982,357,346,242,18754,13496,363443,231998864,721435621
881,171415,225854,1115409,513616,1102,3645,77,53627,57838,131577,230304107,470256233
882,433790,1847546,8614911,51399,6793,21865,650,73560,181458,384480,228253736,567921806
883,380646,1667781,8869394,24586,7975,13140,51,55814,179764,290185,229839956,484867963
