,branch-misses,cache-misses,L1-dcache-load-misses,L1-icache-load-misses,dTLB-load-misses,dTLB-store-misses,iTLB-load-misses,LLC-load-misses,LLC-store-misses,branch-load-misses,cycles,instructions
663,572716,399984,3313127,66928,7202,17017,1364,2413,272,537330,232158346,392760610
664,356699,976503,4069424,322468,2533,9069,991,23184,109345,304235,230034688,494153891
665,407794,1644127,7899246,23740,4446,11245,822,100850,248249,476790,227715724,571564104
666,486558,1744227,9124684,22374,8948,11365,767,96381,295741,541517,227777920,588470920
667,755012,214064,2605553,21155,1619,11454,1034,4229,20706,754420,232011743,272213236
668,475355,910052,2911323,54193,4882,10629,143,93713,298727,533625,225787067,408934061
669,307637,977874,4217574,565415,2178,7372,667,112944,187529,386737,229566421,550993461
670,336881,1653205,8465127,28684,10731,21205,527,18593,65824,272087,229994031,405602301
671,405087,1454318,7321420,34117,7818,15164,956,111066,49991,444803,228990137,437129912
672,868437,311868,2533123,25504,1330,6324,239,1600,11064,821447,232166612,258537861
673,352532,310929,1214312,47578,3607,11831,3645,193822,165079,300275,229751644,421438639
674,445759,1252304,7037941,867248,3438,9639,832,95689,187622,372653,228221563,538643035
675,330174,1580981,8646169,28775,9814,19906,595,23236,26663,288314,230136823,516015716
676,385500,1434084,7387177,23308,7862,17572,833,65724,70371,401020,229681459,402242185
677,695372,269621,2652147,22196,1197,4730,496,1679,13859,615497,232152714,254031591
678,393870,116306,1563624,49359,5539,15512,2606,97878,66147,380228,230917583,411882298
679,403255,1199289,6388057,635990,4308,12837,345,59535,117103,274332,229777563,550012704
680,446858,1483439,7748493,21479,7392,12600,878,112499,131345,502282,227769515,613968979
681,525366,1464336,8553050,21803,8536,13984,585,78664,246924,498878,230298819,454826576
682,718994,295802,2726773,29377,593,2881,864,6251,47372,738365,230917374,344980160
683,335818,773233,2239129,52671,7764,19507,244,2569,648,383889,229472385,423480103
684,487963,1549604,7019309,561094,7079,18044,1366,114856,192406,673796,227037469,592347849
685,294219,1109473,5289450,24413,4710,10113,1271,59481,182300,310189,229696921,338042498
686,597586,1704826,8697115,27721,8242,14700,408,42286,104664,658469,228312554,535787041
687,831518,187070,2642045,30776,776,3508,460,1557,284,800086,232240927,307184288
688,174104,712952,983226,27552,2806,8008,1308,169257,302247,194145,226840080,446097024
689,414966,1355806,7682235,515426,6896,22947,864,64967,153293,334698,228494863,620133017
690,414875,1664176,8578406,23297,7547,10618,275,55880,166758,354223,228976543,500595176
691,502120,1225905,6628995,21516,5750,8231,508,78679,233502,314304,230369009,377836184
692,719327,394984,3001201,55862,3388,2380,322,1763,24767,769559,231684702,351346666
693,187695,677050,2040583,29607,4772,15901,1470,15918,97696,214321,230971234,469584546
694,472412,1759472,7618552,46877,7328,20561,1255,109982,168677,526770,228775203,472173822
695,423612,1450169,7246763,20572,4823,8530,856,90774,176157,494543,228561456,536365774
696,790688,910272,6426410,18932,6005,12386,130,1024,56714,832926,230985311,343268214
697,577689,828782,3494454,47792,3762,6616,2021,102682,253982,543680,227618911,399560722
698,120205,177125,1559660,549864,1526,5028,1510,13763,4540,116282,232054126,454822251
699,373250,1380985,7678031,49763,7167,19950,1062,96304,183514,380904,227397957,492427051
700,377317,1398406,6909259,22353,6308,11865,864,84889,167763,423196,229465220,438114045
701,702769,1077911,6582791,19479,5504,11257,31,30710,53267,668264,229402941,397416757
702,618595,948568,3444766,46046,1407,4379,1524,160836,312553,572712,226785253,406303916
703,173030,201101,1976944,506127,1909,5890,97,1611,407,105146,231836833,460554077
704,432464,1860422,8825357,27933,6971,21537,752,95700,258434,401841,228650105,611824076
705,399270,1646721,9238477,23967,9694,13998,373,12127,6392,262678,229640945,459360026
706,662731,760677,4108779,21658,1791,6873,418,64407,132820,625712,229967563,327131026
707,613386,712892,3597433,62156,6998,16316,666,1963,265,589396,232215904,390531076
708,384605,993745,4205149,49762,2710,9484,1679,19982,113459,356392,229339113,499121680
709,399562,1519704,7593949,21134,5291,15753,935,121385,204237,494859,228106235,515030105
710,447037,1487023,8407531,25752,9550,9927,812,98961,130148,485723,228775079,570415537
711,813657,165733,2688268,18579,1537,10744,721,2298,13765,785181,232235218,265544819
712,455444,882969,2747933,52318,3390,4926,290,183912,516065,481671,224517339,414445381
713,286308,961935,4323769,611240,3526,9363,764,106972,165633,349434,230689579,558705933
714,380693,1781646,9336841,29905,9681,19279,269,1726,60625,280096,230158959,441604607
715,365611,1261682,6812968,21680,7683,17258,798,69481,30532,364034,229311071,395913630
716,859353,243536,2910264,25342,1184,4565,300,1417,9024,959899,232075168,291173433
717,352883,169347,1778060,45165,6546,17332,2655,75461,526,300859,231933575,419925876
718,477445,1837715,8244064,667924,5154,10546,448,65399,222500,377285,228847727,547428733
719,405096,1222523,6538159,21161,4903,8394,697,92798,113983,519218,228870587,573265679
720,645374,1435888,8548820,22621,9071,16147,767,74012,196206,521717,230193190,460059430
721,517006,271320,2441175,28188,326,3870,1367,5195,84797,583458,231252167,351627626
722,279767,739380,1970076,46691,7585,19235,161,1966,13027,353799,229423840,427726503
723,483500,1762179,8832560,782692,5094,19680,1887,84003,200585,409148,224981103,583313460
724,369100,1189717,6653357,20870,4690,8112,907,69283,187398,478662,229451892,507804879
725,577591,1560254,9088867,25287,9990,16118,556,54204,179447,571728,229672113,502011459
726,827561,137118,2530427,27247,835,4073,1843,11763,11835,838228,231627376,319270447
727,444178,847893,10878297,651120,5633,9669,704,73551,204098,463415,228359430,566758941
728,405062,25440,13982243,904950,828,253,1039,4504,106,407718,232217328,704858957
729,415291,26439,13907755,912238,473,279,870,5654,150,414674,232182880,703456223
730,427759,24384,13945536,936557,512,220,850,4978,135,425874,232159555,702089512
731,249831,44518,5738637,372110,2356,4820,575,1690,231,233923,232200398,556708374
732,570799,1819859,8291194,58708,5341,16946,1419,91988,217957,516879,227601896,562736379
733,323295,1136819,5708984,19495,3731,8483,713,81661,165464,469766,229000537,426542070
734,669903,1360669,8943109,25814,10502,14828,475,33185,61015,693734,230169571,488054302
735,764622,92151,2352893,31343,803,3479,1373,3355,75,671129,231857701,327056366
736,225080,741589,1779996,45387,4051,6130,398,113521,255267,281740,227677390,433968509
737,440118,1874113,8218435,605797,6595,19081,630,121683,271129,528081,228307205,603086256
738,319128,1266072,6776429,23368,8793,14746,529,7088,32969,229754,230553752,355664531
739,537627,1046354,6726884,19985,6205,13436,526,50796,20548,685850,228770748,407515919
740,760386,222450,2954917,50266,2974,4277,681,2195,121,830899,232340178,353742992
741,139869,149590,719550,602951,5635,21003,1103,65401,20500,145989,230747946,460726497
742,496604,1568232,8284005,51675,5457,13808,609,153225,220281,474849,229150655,577420571
743,462113,1664969,9184660,22453,7407,10585,574,89436,184532,460332,228157120,626721779
744,703670,792894,5644562,17953,6051,11343,492,47393,143883,744324,231400675,288696310
745,573610,841138,3482104,62586,7232,19372,996,4789,24365,620317,229192046,396267476
746,253605,255593,1090372,506904,1307,4336,1128,62342,40942,314977,230857254,464448117
747,417641,1514618,7789895,26455,7818,20446,949,61867,145712,420939,229873049,483057549
748,393384,1404473,7203583,21668,6880,12882,954,78675,138421,479335,228618858,454191425
749,781771,905129,4920101,19915,4210,12182,298,1464,13148,874473,230936323,312701863
750,521161,644210,2386844,41631,2752,9554,1537,169882,299275,493465,227815790,414641091
751,190653,262154,2635597,667814,1985,5752,641,18291,14311,114618,231395265,475212987
752,390384,1690808,7955332,28737,8623,22312,985,78623,112802,383079,228754406,488465051
753,344162,1405945,6659784,20197,6106,11738,996,83485,173945,412128,229292599,377809953
754,764646,991633,5661276,20209,5249,12656,42,12276,19994,821933,230416092,350948862
755,551491,560677,2239265,38565,3571,10019,2392,167069,253118,493138,229252132,401489858
756,218344,312773,2690672,506098,2164,7544,231,1790,460,107606,231872938,467612206
757,436830,1815223,9284168,25629,8116,20510,716,90612,190188,422412,228892658,645686690
758,432132,1726937,9050911,23832,9597,10874,427,20494,61115,333269,229196745,503228242
759,683834,654063,3483318,21048,1144,4236,388,50363,151805,524953,230414640,309379377
760,540115,876187,3407627,61924,7115,16602,443,2979,444,556060,232042297,401474765
761,392513,1030167,4636383,45168,2690,9174,1796,21152,128849,389974,229709559,499374269
762,386250,1561202,7518954,21716,6965,16714,963,105357,171484,484559,227699933,494737205
763,437434,1451882,8043071,24263,8638,13390,796,68604,139429,470779,229336650,554255469
764,814093,159566,2756149,17872,1173,5790,1611,2395,21985,783711,232263910,275101954
765,425527,910411,2725018,36432,3033,4679,1622,169922,510902,421651,224790835,418904389
766,292070,1084262,4595938,593733,4051,11945,904,109429,172187,352481,231116608,555769476
767,365752,1635562,8915641,28693,9480,17800,433,1465,55853,271207,229962792,424096419
768,379728,1284031,6702317,21426,7312,16592,904,74375,30956,378611,229379646,396210185
769,829351,240336,2928143,27411,1064,4611,368,1616,8601,950541,232208569,294850771
770,340452,167133,1702998,44328,6313,16803,2260,87365,701,273779,231862426,421379368
771,439284,1541020,8240638,638231,5565,13339,331,64786,180603,345274,229360350,554644094
772,418863,1271539,6933595,19983,5763,8795,615,60480,94048,513394,228592684,600085116
773,611345,1330745,8330533,21640,8979,16143,791,76511,202463,499127,230055885,445314750
774,548045,243033,2530071,31101,353,2773,717,4853,78191,602733,231702736,360560116
775,269506,732938,1945448,46689,7442,19162,87,1864,2483,349948,229195559,427434057
776,477440,1711980,9260934,800854,5298,14244,1870,79673,179647,431700,227144106,586058491
777,387743,1277956,6688301,22739,5268,8079,940,61560,194090,492086,228161182,551680214
778,557866,1558515,8998704,21196,9255,16147,634,65444,172323,542302,229440351,482416441
779,723289,200358,2566562,28680,587,4154,1557,5791,40980,743576,231780013,344873110
780,293427,770076,2058951,49057,7594,14208,279,2325,27167,351531,228725567,424436202
781,431295,1644617,7073219,558266,6735,15462,1380,98285,332123,620210,228152743,587492932
782,276269,951650,5365769,19359,6226,12116,780,26308,97351,229605,231148332,318655664
783,513817,1612826,7784271,23941,7838,16011,439,59109,45118,567459,227434766,495861173
784,855744,226431,2706213,32355,802,3423,620,1607,434,839819,232238035,309813812
785,130351,305223,291203,40728,4592,13900,2071,98703,81987,135605,230385846,441568372
786,442452,1503936,8094085,521771,6458,16876,659,46374,186629,369583,228804484,620008368
787,459340,1728568,8687690,23577,6237,9915,454,76586,282788,440788,228641258,575752978
788,622512,1160980,6233578,16432,5887,8826,732,65583,218486,438931,229870748,345207139
789,724245,636934,3394726,61107,4462,11731,187,3880,28517,795466,231002573,364997548
790,216436,485086,1319426,23801,3677,10781,1517,17458,102907,242395,231634588,463015694
791,453180,1714938,7262986,40741,7771,22719,1486,60126,179064,501983,228779661,461414722
792,403615,1356327,7041738,20503,5285,8216,815,84485,150639,477261,228327596,501105204
793,739547,897197,6244117,20155,5547,12128,371,1499,38322,726131,230768404,363422247
794,567601,837115,3296381,44785,1753,699,2445,133386,314610,519773,227689151,409018178
795,129618,179005,1736189,548111,2111,6984,709,23969,244,110305,232371122,456823932
796,412608,1866321,8704632,28147,7085,16358,571,73017,278508,384308,229386345,575455220
797,393227,1428614,8577948,23345,10156,14284,604,37148,26175,291387,229820544,403248376
798,767901,735612,4368060,23805,1914,10828,88,33501,79825,838310,230363965,310087985
799,533644,403143,3162821,64202,7810,18192,1224,1647,303,494417,232226051,401402935
800,274989,345651,4842412,672129,2012,2955,2124,16874,127809,293394,231240994,497259843
801,420458,1940278,8490978,28733,6240,22981,625,93910,271276,386585,228838597,576966924
802,375393,1543483,9041965,26030,9604,13991,396,21071,3139,250896,230780300,449069739
803,707078,820959,4514723,20776,2298,7141,340,39366,103209,692701,229897877,334837847
804,624721,606100,3574520,62393,6493,12988,1398,2083,189,617094,232259877,379273815
805,357179,908849,3743080,153596,2593,7265,512,19815,101569,304521,230234334,498475496
806,397357,1567308,7553009,25205,4310,14726,918,105931,273029,477653,228387139,543686889
807,484241,1694996,9191731,22303,9041,10409,677,94937,266323,536656,228205664,584727085
808,790424,238738,2849132,20470,2301,11972,977,6051,25859,766637,231731971,261472556
809,507149,870780,2848658,55022,4183,8268,283,136923,434875,568269,225500750,406720810
810,319846,1008957,4036547,601393,2210,6678,562,98101,187850,384093,229750632,530733942
811,326603,1545790,8375987,27818,10179,20405,595,22776,121896,249742,229772857,462909524
812,373025,1409824,7191184,24577,7887,17132,728,73903,42370,414241,229020376,404076078
813,748325,298783,2470644,21498,1193,4987,470,1515,20575,646649,232251077,258898708
814,377873,193012,1264283,47781,4699,17558,3280,125185,81731,343581,229428546,411095028
815,341834,1152996,6401592,635634,5514,13900,398,29651,100132,238747,229711444,559355986
816,493982,1857655,8270832,23082,5803,13994,563,119381,286146,517245,227465163,638626388
817,480838,1393441,7650302,22256,7976,8184,590,64862,262001,411823,229837348,401753502
818,796744,291993,2868979,31696,721,2715,173,3583,49367,836658,231727976,326003240
819,363344,737345,2301954,51482,7565,19457,306,2288,381,401148,231332284,419052641
820,560294,1714986,7138203,44550,6560,20258,1619,61848,250137,619106,226328997,566915524
821,305194,1093593,5514277,18392,3366,8574,836,90340,141225,381082,229849925,367067216
822,744399,1513947,8916475,25221,9464,14404,479,22623,84686,791697,229319830,524960936
823,691476,96469,2493942,29068,836,4264,1731,2138,137,560416,232238258,315631124
824,198605,832338,1777844,28913,3064,571,1269,113524,313218,227961,227613757,438423548
825,386045,1399518,8141037,590265,7313,17785,3443,118014,169210,458530,224914534,569903738
826,334159,1228496,5847422,18027,4638,12938,1046,75035,182802,365730,230122243,383134421
827,525296,1553626,8720083,24061,8314,12844,483,30015,103837,566175,228024066,581672861
828,755143,118661,2780221,27837,857,3936,1567,1918,12267,761948,232216510,305466597
829,198533,880583,1816489,29033,1548,1381,1388,144752,312448,230923,226318636,446928557
830,357237,1510895,6859411,533431,6133,20555,1703,79996,205932,322107,229741560,594571239
831,320680,1201045,7433246,23481,6276,8750,106,29319,150931,263757,230718056,379379414
832,569149,1449213,7395863,23072,6502,14195,738,91199,122578,497920,228198925,482557677
833,830162,200539,2739695,36968,776,3313,495,1858,9439,925262,231827487,321201210
834,185476,282406,1738970,49407,6934,16078,1391,15849,557,108704,232240880,441919481
835,463827,1745019,7881983,545412,4844,12347,653,90376,278143,444428,228334393,544564830
836,459162,1553459,7209760,21207,5613,8153,740,78117,233349,513563,227517801,599932111
837,617472,1029739,7053158,18263,7711,14380,709,39279,66925,541254,231300548,394455041
838,645448,428204,2866764,57321,2993,3921,996,4133,43502,614979,229770841,391374424
839,142863,604563,1138021,504067,5042,17675,926,1740,333,138448,229919325,435617638
840,414034,1612389,7737594,29661,8089,19684,783,69801,114649,446532,229868084,482740269
841,339304,1475157,6401219,21138,6607,13332,884,71479,198307,354463,230203138,349863631
842,754865,1037716,6289712,18314,5260,11463,327,35131,38438,784137,229429801,379313907
843,610808,795626,2838813,45019,3330,14072,2256,183609,354978,578690,228270307,391665082
844,194584,259343,1925151,520382,1867,5236,70,1520,433,103132,231709890,464422104
845,428008,1662633,9123360,26843,7192,22759,728,89490,148435,413142,228718953,638266164
846,421783,1739433,9208238,23920,9717,12969,240,803,40390,302517,229587060,501677950
847,626251,760233,3841175,18986,2700,5117,454,59071,169868,532267,230548855,313080713
848,641029,835880,3555890,65847,6479,15766,825,2981,274,683963,232198543,377893270
849,263288,313005,3965764,213160,1383,2575,1527,17765,101225,313994,230513415,501318347
850,410828,1771436,9351393,74279,7884,15974,780,67637,295559,436323,227025906,626333086
851,443660,1686305,9029287,24176,9064,12387,42,1582,100164,368371,229773793,559625450
852,734150,818077,4542556,17920,4534,6215,564,52730,152089,509074,230163354,300355590
853,645406,824403,3265963,58835,6138,13228,416,2386,1093,705579,231785463,378780940
854,319669,543584,3115631,44071,1606,4104,910,14741,96785,364644,229697363,490385892
855,374152,1643647,7012792,23700,6463,16386,958,95828,193440,404906,229312488,438755862
856,459075,1621633,8389367,22216,8470,10904,846,95180,163399,509463,228640139,567441212
857,820662,531675,4531137,16927,3786,11216,796,2856,36043,825813,232219496,239973478
858,496596,757345,2908909,39207,3228,5410,1846,152360,325529,540128,227345653,408488134
859,286905,956297,2827231,640047,2236,8433,808,97800,189832,346492,230445320,503997480
860,365401,1682074,8963417,29587,9088,19070,92,629,42256,307990,230188320,529780044
861,385667,1317098,7508721,23566,9029,12534,804,52908,26243,368301,229840847,390342296
862,630061,390103,3091733,22493,1387,9476,297,1573,18296,915951,231633323,262735318
863,456804,67202,2040042,50365,7612,19427,1982,70805,2147,428295,231558991,417662429
864,360216,814437,4888678,605830,3752,11079,260,7032,35306,237563,230831474,535888625
865,445377,1730450,8519518,26550,8168,13596,892,164995,286040,494921,227146378,613492966
866,389233,1562403,8882475,21965,8280,13075,559,87996,287744,304973,230174813,491322508
867,847741,254822,2798511,28096,699,2927,145,5564,36983,971026,231787582,315431099
868,381561,877681,2584211,57324,7973,19563,267,2174,222,398654,229318962,421382788
869,469012,1207214,6066591,308006,5608,15316,1750,125671,167931,694246,227816426,554312833
870,321261,1145626,5684199,20778,5943,13927,1093,74989,132555,328869,230362965,375503204
871,450300,1632767,8561348,22942,7314,12658,487,57917,127415,518660,228586647,567580111
872,830951,200423,2809591,27967,993,4859,1014,2471,17690,850609,232202584,303775546
873,208115,879929,1701490,30765,974,1857,1167,168160,384033,222730,226443460,446625979
874,365169,1256339,7174722,581900,5065,13856,2463,127633,127649,382786,227799385,565355484
875,340838,1182751,6323719,22312,8548,19488,1104,60968,130379,313210,230470336,393183844
876,414640,1506091,7587688,22668,6855,13777,477,81131,124746,548947,228517681,502317866
877,854000,242332,2815687,25863,1069,4741,385,2007,11235,834728,232277046,291102484
878,490192,714273,8976842,552819,2699,6565,1816,233106,475030,419198,226630196,575782177
879,400089,26474,13989647,903964,676,293,823,5343,291,404018,232225267,704995276
880,410738,26228,13911406,907502,692,197,317,4886,141,401033,232109319,704912603
881,332531,30791,14069745,917743,286,194,42,6337,159,330647,232200962,711038105
882,229510,153722,5672505,356228,2582,5050,84,2882,161,244492,231220045,573341913
883,402038,1378434,5959157,489355,5397,14014,1807,122537,167732,583092,229105770,565233698
884,299125,1007806,5662995,21866,6833,14999,991,43164,99039,251179,231522669,347689685
885,449791,1711574,7804620,22694,6667,12780,457,67440,122458,607306,226520309,503456368
886,850585,243987,2777837,28736,976,4357,479,1604,11960,841382,232263517,296168491
887,212935,654654,1166865,29302,2877,10654,1684,202184,402805,169250,227959817,435726830
888,360167,1150398,6800494,530926,7506,25685,945,50007,46364,269489,229754803,588887470
889,371399,1458364,8064861,23165,5394,8074,234,60691,162224,286852,230402343,449541175
890,513122,1388051,7032701,21401,6908,11298,1110,111385,216681,410508,228644574,447243004
891,709602,215342,2587691,35400,782,2493,588,1811,26973,721552,231606015,333138310
892,255009,702627,2022410,48082,6393,15858,337,1855,554,134923,232250601,430531071
893,487542,1747591,8257601,57595,4893,18577,1165,104428,268955,439570,227894931,523032713
894,385503,1374073,6363183,20313,5334,9778,751,110691,278071,545341,227698094,516063873
895,724757,1054391,7716156,23055,8107,12444,373,3876,69339,712813,229981739,414211014
896,672374,294438,2588135,55776,720,3508,947,76219,27191,636605,231735892,370336071
897,169596,605747,1433801,494193,4843,10006,150,2047,316519,209735,227174213,446540148
898,401598,1700536,8236925,45488,6170,18449,618,95744,193268,429201,228520612,496177581
899,344096,1393869,6990551,22999,8243,14023,787,43686,154740,262683,230161817,347432339
900,639133,1055099,5792435,18438,5588,13789,460,55814,38428,580620,229279547,393810401
901,651292,412112,2836716,57943,4693,16403,2226,116197,53685,685800,230720508,388734266
902,220368,236067,1702492,533824,1304,7946,329,15954,33767,114456,230911186,467817667
903,448720,1894461,9339050,260138,7467,17104,831,101698,243331,483033,228400803,563660339
904,309746,1276610,6494039,23566,8087,14247,695,26948,61911,245406,230222520,331411915
905,521706,1173966,6558520,19820,6315,14800,495,55505,27878,628655,229010687,414722766
906,800595,193216,2773036,52843,3733,6932,1577,1894,37,664496,232369780,359515273
907,161949,251514,802697,595315,3540,14630,1088,66998,59635,132205,230016139,454512285
908,462936,1698699,8449906,52140,5661,14634,571,94779,209236,459992,227787044,616034148
909,458373,1775263,8948993,24258,7772,12551,378,67086,290660,421296,229166519,583176289
910,779471,840648,5325194,16054,5678,6922,542,49789,153911,799511,230636188,266403779
911,607075,855054,3445679,60798,6618,17773,187,6006,33455,651632,230632132,390863326
912,269481,392550,1901106,35928,1672,4383,1050,14323,106220,324365,229624092,467781215
913,414502,1742871,7179259,26391,6880,19763,1007,53174,214089,453421,229550462,449469653
914,434460,1393512,7634127,22208,7049,9584,845,77744,139613,495723,228180003,528723897
915,759923,757658,5348472,20887,4247,11110,1141,1548,36670,814612,231700394,300731726
916,513363,758725,2900779,40669,1734,722,2461,158875,319371,522645,228111715,415857319
917,215320,736930,2443541,610560,2274,8587,867,60374,183441,259912,230675586,470541739
918,402258,1707538,9015250,29069,8894,17525,172,13196,187367,328562,230346425,573824073
919,392449,1430233,8343012,25176,9183,12754,735,46059,33130,347796,229714390,417542605
920,768882,481133,3232857,24804,1680,10440,67,958,21112,908105,230878574,265208982
921,485296,273996,2719466,59483,7818,19574,1143,13136,375,429946,231832368,409377510
922,387298,1085376,4784162,536447,3417,8427,179,5894,140823,310611,230779956,491616634
923,433553,1649777,8592252,26281,7072,10588,957,122301,204747,484410,228153065,614587917
924,441788,1618822,8976032,22680,7922,12966,672,87055,293611,417741,228460024,564184883
925,657425,282810,2672838,24319,737,5262,1424,4465,60302,618430,231570493,307622975
926,380632,927810,2752135,56818,7810,17814,401,2434,9128,453269,228112977,411334609
927,341013,1010142,6029353,712607,4707,12887,2617,32647,80456,327914,228751606,524752832
928,421779,1581419,8103894,25316,5932,8165,789,110610,215852,484676,227754302,613322543
929,480034,1790596,9355109,23203,8103,9981,722,124056,287186,488607,228706971,596056809
930,653704,355488,2620852,20200,1042,10812,916,5000,74500,584241,231773181,305501514
931,475985,905685,3058726,57632,6426,12077,145,2368,32938,530053,227364433,405989325
932,352309,1000987,4065079,531161,3035,9262,2199,82511,101797,441047,229352174,539232408
933,318486,1395714,7276322,27494,10162,21023,916,41028,111429,258708,231199008,382557777
934,405609,1557794,7226220,22680,6812,14726,855,79884,116955,495810,228582441,440405574
935,873411,330281,2616845,24582,1170,5221,672,2079,9061,843084,231835101,268333419
936,333318,486031,1282839,27941,3280,11089,3539,319407,494662,242605,228378935,422051770
937,328517,985031,6432752,633458,7275,22115,537,33688,1894,250317,230468783,573216972
938,456418,1816608,9080909,25024,5541,11031,332,78485,252771,383194,229078875,574453466
939,457469,1324499,6909829,22643,8291,11174,803,72049,155281,323886,229436512,393733536
940,743916,252082,2769424,30563,1000,2017,202,2438,40117,745474,231761934,326011428
941,326691,671479,2158775,49091,6680,17812,234,1839,487,337179,232208972,421725814
942,548772,1849561,8426618,56491,5265,17651,1367,95344,210262,487975,227138924,553351786
943,328980,1185564,5743220,18947,3785,8181,615,90322,128674,495359,229304015,438386775
944,655352,1290656,8813730,25617,10954,16767,527,52364,56272,691721,229634338,480801685
945,790912,99930,2392023,30738,766,3507,1257,4526,115,685449,232210275,335790499
946,218889,739591,1739776,45774,4048,6137,305,120825,266564,278840,228109337,434826685
947,444440,1794838,8164047,612764,6768,19234,584,118118,255538,517431,228172315,592287270
948,305085,1231862,6582172,21463,8439,14556,691,20852,35372,227357,230268763,339719287
949,538309,1171833,6661142,21040,6033,14249,526,48048,33278,675951,227924223,413248627
950,762265,221663,2844369,51558,2980,4870,718,1786,57,664201,232269468,352756247
951,134227,219259,459250,608941,4814,21408,1316,66717,62438,138209,230140067,451939461
952,556409,1899801,10128136,263274,6582,16656,872,150340,352841,605840,229394976,640803528
953,291259,1068563,6343883,21397,8487,12465,368,1927,38344,222257,230998193,342812056
954,420751,1367226,7503550,20108,6416,14504,582,60332,18409,535041,227339523,451982827
955,814810,198668,2692856,33256,696,2979,493,2145,14067,926256,232257846,331609211
956,110167,56718,1031801,88210,7528,14856,1219,59988,4953,106104,231730240,450100177
957,467401,1535292,7931104,477124,5103,15538,653,117402,217256,434590,228442988,571662603
958,444171,1557008,8769039,22134,7287,9347,606,104595,224641,451127,228984552,616144765
959,598236,1097118,6576524,18095,6935,13362,657,75882,208682,544200,230862600,362254559
960,712618,716128,3527411,59400,4602,13547,501,4384,28105,746126,228848629,383515871
961,196818,282857,483974,346119,3913,8914,1322,16823,22044,221683,231950311,454169988
962,440812,1570074,7613631,31165,8341,22704,860,108017,147948,472205,228622058,478885105
963,360666,1214100,6846234,19308,5275,9885,928,79019,175002,450840,228904659,435440580
964,770923,1059460,6012495,19891,5547,12315,79,10212,49219,829930,229817638,374246989
965,584412,737483,2727646,46827,2579,7055,1400,169304,299297,533224,227611449,411724892
966,168746,210910,2062150,512817,2032,7064,267,2097,272,103913,232113252,460697752
967,419237,1902404,8795169,28782,6161,19980,552,95010,265256,381838,228564876,597954985
968,387220,1625394,8969988,24168,9848,14423,398,33914,10699,286356,229405553,422396082
969,668665,716879,4250481,21618,1892,6927,271,34865,110380,637259,229858270,317780396
970,572528,613419,3407721,63954,7363,17104,1048,1887,228,547308,232218196,387413811
971,368148,1000056,4257701,185998,2679,8724,2500,23018,118094,308537,229687160,501547691
972,414006,1639188,7814246,25568,4894,13764,829,101763,243956,488486,227428313,556966839
973,481581,1736067,9075951,22193,8088,11496,739,98012,291833,525193,227359419,582940952
974,770316,300665,2598338,21086,1609,12840,1185,4167,55128,747719,231510362,276503000
975,484443,949774,2968922,56672,6336,14047,194,3247,64084,539487,226516152,404010158
976,275172,559924,4696081,711525,3296,9926,2167,19478,50464,219755,228527790,519348097
977,395596,1827903,7353352,25226,5292,15938,957,112345,320922,452468,228559336,527679910
978,495025,1707554,9191192,22517,8557,10835,673,87005,219761,543884,227308636,593866593
979,801491,265247,3579243,20264,3564,12158,1001,4432,20896,779695,231647688,255715672
980,512535,805897,2802861,54054,3949,7342,292,135283,369867,572568,226737296,405297802
981,319900,983496,3620021,599546,1875,6308,613,94934,187568,386302,229523555,515631592
982,312840,1437608,8331406,27903,9821,19163,537,26101,13970,190398,230464769,474564342
983,391151,1532918,7259021,22613,8121,17801,821,68577,99266,421274,228831410,407527502
984,695056,364250,2634393,21996,1172,5351,554,1023,26111,620965,232232149,247516967
985,410985,221672,1460938,47186,4148,17458,3853,143926,79852,398513,230274553,415105648
986,316590,780213,5241344,631486,4016,13325,430,27384,2103,195166,231209567,563206958
987,490697,2039409,8928601,24530,7217,13183,667,110116,395286,517998,226824068,636987966
988,344391,1503328,7753981,23383,7816,8549,488,74416,258889,296397,229344293,419940792
989,930834,273982,2868480,27400,816,2726,142,4115,47449,902622,231869264,303821130
990,397276,767416,2473534,53350,7991,19563,270,2232,310,418476,232045981,415832173
991,533980,1612307,6757981,48656,5852,18127,1500,75318,215258,603697,226387217,540619367
992,323077,1325574,6105631,19178,3974,8873,1072,70426,222403,421693,229142030,414954051
993,631704,1479481,8690625,25469,9502,14051,495,49780,79949,648997,229466738,549084958
994,793340,120025,2595538,27860,964,3904,2078,2044,13708,764938,232178368,311549986
995,228179,866185,2067805,32872,3641,5801,1071,103436,257814,266455,227396608,433366591
996,398116,1747140,7110702,527100,6174,18073,938,188032,338480,536395,229513658,603423522
997,268833,1020971,6259800,21831,7471,11476,274,1807,40832,222218,230938405,318201665
998,407199,1450531,7742825,22745,7326,14998,612,70239,19086,490792,226687335,496347516
999,818576,273676,2696606,35358,793,4200,312,2015,9962,875846,232253852,320377913
1000,133910,110681,912894,44828,6700,17216,1076,72335,70722,106113,231155226,443354457
1001,483069,1639463,8904122,733379,7483,20641,1271,153060,229269,466678,228787290,606050726
1002,292975,1133280,7177501,24201,7689,12502,312,1572,48627,239749,230731961,353515919
1003,396376,1365054,6939869,21422,6851,14774,931,93957,41016,468630,228414159,442453953
1004,799027,211771,2719199,33183,910,3921,275,1835,8725,897069,232218742,307646671
