,branch-misses,cache-misses,L1-dcache-load-misses,L1-icache-load-misses,dTLB-load-misses,dTLB-store-misses,iTLB-load-misses,LLC-load-misses,LLC-store-misses,branch-load-misses,cycles,instructions
582,415397,6672077,7001175,204379,477622,2259,5614,1471786,3569,459762,171146831,176454015
583,408835,6539707,6653646,173988,490977,2059,6943,1357345,7366,425042,170996991,169654513
584,426490,6847754,6595574,252475,528719,2683,5886,1537322,2738,483552,173375852,177752383
585,361689,6564600,6133530,222316,525086,2350,6969,1470088,2619,392384,168725151,168267855
586,455140,828197,10583586,5192875,86688,12155,9132,461932,93511,453985,221473598,421636964
587,452299,149460,12239789,2814123,173297,11368,11517,23111,54239,461157,231519700,389492034
588,457752,125604,12966696,2107838,543886,12843,13048,20867,39534,463219,232062630,374089784
589,451204,129094,13269023,1863985,957795,16505,16232,22087,31856,452642,231629099,365541217
590,453495,143718,13362765,1664644,1289545,17210,17168,23465,29591,455868,231579125,360262202
591,447284,162399,13376049,1478132,1469268,16289,18750,29168,33500,449363,229699871,356522838
592,439543,183816,13289117,1347479,1534388,16344,15124,36980,26663,442424,225247223,345954383
593,433883,226453,13328755,1268330,1585582,14732,12495,43832,23206,433966,224716139,342099886
594,430990,320974,13201043,1160103,1596079,14294,11274,63749,25683,434474,224282067,334271776
595,423505,383494,13180934,1102452,1613101,13148,11263,74690,21735,425470,224678544,331411820
596,421643,509147,12977150,1055982,1594560,12813,11013,98658,20059,425120,224581082,324845711
597,405798,610401,12857057,973296,1588271,10995,11720,121495,22829,403300,223395315,319594208
598,391362,742847,12648805,944499,1577833,10481,12272,151637,22537,390208,222489659,314504779
599,395108,852012,12446381,924610,1533896,10368,12602,160374,17050,394267,221697123,309323479
600,389236,988392,12169230,869044,1518289,9893,11230,208789,18736,389827,218180502,301538400
601,384635,1057697,12086630,808051,1501954,9423,12525,212245,17736,384507,217347223,296890925
602,373291,1208520,11856353,779551,1488215,9523,11184,252669,21830,381171,216026490,292054800
603,361714,1372741,11632846,748683,1464303,7838,11006,305300,16531,369795,213867005,282129665
604,354304,1487736,11401143,738943,1437548,8406,11638,311655,21597,359123,212496896,278661825
605,354930,1607659,11146148,732192,1406205,8134,11487,339896,18157,358214,212507783,276259588
606,331637,1716310,11144341,696105,1392851,7671,11905,385566,14693,338586,209927738,271761598
607,315546,1991344,10659973,651812,1336986,7417,11044,441081,17797,319067,207097559,259113945
608,304750,2106194,10456960,671436,1320910,8103,11724,459092,15144,304169,205242510,253602623
609,317165,2223656,10274419,615748,1308716,7072,10438,560356,13739,311763,203039497,247424301
610,303554,2425155,9795215,574210,1246096,7048,11572,533096,17650,307209,200074245,237156673
611,304339,2494675,9676647,571563,1241532,6459,9534,617790,17935,307952,198726996,232177116
612,303194,2620360,9421721,525886,1211808,6290,11519,618766,19226,306182,198544186,232485733
613,291110,2667665,9479183,550849,1198037,6303,10038,619786,17878,274864,196397001,230737477
614,288566,2839379,9130822,501166,1192751,5700,9926,687281,10675,289636,194727470,220739919
615,290771,2924164,9062397,494190,1147171,5683,7518,694692,14214,285315,192706773,217374011
616,267802,3041094,8810155,482282,1127242,5194,9209,810761,12773,276388,192766572,213237784
617,260797,3194308,8627913,484935,1110273,5230,9957,848745,15301,270076,187586315,199040339
618,267080,3223763,8542081,441868,1101187,5084,9800,864939,12486,261750,187313545,204297312
619,264405,3322912,8330479,412758,1065625,4500,9519,820608,10252,269458,187545238,201345104
620,246736,3310944,8512492,452824,1095759,5004,9731,900257,8815,244089,185944249,199433467
621,123223,1352452,14542501,161069,370503,3689,5304,517015,12046,147798,205343040,544679767
622,29410,43207,18818338,15075,2138,1259,95,6249,6560,29396,232223532,840758783
623,17973,29760,18920780,13891,1448,954,64,4529,5147,17910,232236612,845712633
624,15487,25163,18934131,13756,1239,807,71,3512,4321,15472,232217672,847588163
625,13444,21475,18939035,12903,1034,785,49,3116,3648,13500,232257177,847622074
626,12540,19891,18993099,10034,977,624,66,2898,5339,12503,232266252,851170104
627,29435,59637,21370932,14775,1831,1857,431,18094,18581,33673,230812694,828768535
628,22933,41990,25109768,14747,1261,1408,54,6112,9088,22824,232238634,878751978
629,15118,30906,25579127,13257,915,1099,65,4233,5947,14739,232259843,891834685
630,12455,24094,25726183,14371,780,925,46,3547,4961,12441,232216460,898456441
631,10744,21417,25778715,12510,693,851,44,3037,4383,10810,232272872,900075041
632,9362,18806,25861330,11260,567,734,39,2843,3935,9312,232261338,900914899
633,8928,17017,25899803,12030,507,659,52,2573,3595,8706,232255540,904250143
634,8726,15717,25830244,11700,510,656,28,2382,3199,8905,232238004,903106613
635,8345,16132,25937204,10327,517,401,51,2174,6938,8284,232184202,905360631
636,7848,14227,25921371,11959,392,606,42,2132,2818,7901,232173694,906003253
637,6376,13140,25993432,11382,403,528,28,1926,2624,6335,232249936,907276500
638,5759,12792,25984476,11621,396,554,38,1862,2626,5642,232265866,908039535
639,7221,13066,25700229,11842,389,559,45,1752,2457,7601,232230156,905446900
640,8145,12878,25397135,11525,331,465,34,1641,2344,8084,232297005,902803778
641,7894,12720,25311417,11594,374,523,26,1773,2388,7960,232277307,902539967
642,9107,11849,25358553,9971,328,460,42,1696,2070,8940,232233428,903754780
643,8151,11631,25267625,11078,368,488,46,1554,1924,8157,232287757,903157159
644,8024,11605,25263265,11089,339,484,32,1569,1877,7968,232242292,903756716
645,7876,12935,25275362,7760,402,703,26,1338,0,7878,232252828,905147760
646,7477,12196,25235931,10567,361,499,42,1524,1738,7509,232269995,903985469
647,36944,115630,25442665,19407,5198,3107,111,12598,14470,27695,232139127,810980715
648,18141,46077,25656873,12785,1942,1366,51,6573,7911,18315,232260052,797480268
649,12898,35909,25730930,14688,1590,1011,46,4807,5283,12802,232239508,798470203
650,11383,30210,25720340,13011,1255,1077,89,4234,5781,11300,232174274,798104739
651,10285,27015,25718935,13025,1109,772,46,3706,4083,10289,232234571,797694879
652,9185,25232,25713319,13698,1031,726,95,3477,3603,9248,232293961,798545668
653,8190,21852,25812652,11641,928,696,37,3091,3197,8286,232241162,800783422
654,7922,21042,25752562,12140,883,868,89,2846,3090,8262,232243602,799061673
655,6996,18726,25828011,12148,826,633,19,2661,1482,7086,232222012,801158450
656,7050,18228,25752871,11567,788,549,39,2504,2650,7297,232241496,800012912
657,6335,17488,25817126,12838,720,559,21,2350,2768,6453,232205486,801352344
658,5936,17326,25736508,11695,710,491,39,2419,2588,5856,232263825,799866054
659,18753,16473,25447725,12314,715,513,55,2255,2242,18972,232256400,804795464
660,17586,15256,25313839,11846,668,552,30,2189,2332,17697,232227301,802870043
661,14621,155350,25329148,6013,1059,267,23,3311,0,13180,232274983,877734066
662,12860,20530,25614733,5009,1073,205,17,3321,4,12920,232254143,901481479
663,12653,20765,25585713,4495,1031,163,31,3448,0,12943,232240789,901637451
664,13274,21522,25597831,3889,1008,182,43,3619,0,12886,232287806,900495123
665,13038,20233,25611036,4347,1033,156,30,3316,2,12671,232164212,900581984
666,12796,18873,25593675,4165,977,177,28,3406,7,13330,232265931,900891321
667,12927,20470,25588455,4174,1019,196,30,3352,0,12628,232266203,901279397
668,21116,57344,25828081,4903,2271,188,43,3805,0,13040,232302220,893370503
669,19069,49003,25801023,4213,1448,201,27,6942,0,19544,232254617,800751257
670,12265,31765,25692006,4097,962,167,33,4039,0,12021,232154741,799037701
671,9518,25340,25837032,4209,736,217,28,3258,0,9722,232230084,801729926
672,8088,21560,25836210,4147,656,157,23,2743,0,8010,232213633,801074529
673,6829,20244,25834420,4188,584,169,32,2591,0,7111,232253652,802025294
674,10473,144891,25768046,4042,921,156,28,3007,0,9639,232267788,858486852
675,13082,20748,25867890,4670,953,170,47,3825,18,13130,232222421,902817550
676,12743,19920,25824355,4464,884,199,33,3486,0,12666,232273283,900678558
677,12900,21269,25869525,4490,938,179,32,3503,0,12978,232204362,902237260
678,12542,21179,25879817,4286,876,224,20,3491,0,12596,232253192,903166929
679,12543,19959,25897310,4341,902,153,40,3602,0,12434,232234472,903121474
680,12498,19971,25890860,3949,904,172,27,3511,0,12374,232253956,903351587
681,12489,18806,25891754,4201,834,157,32,3695,0,12422,232241711,903592096
682,12764,17065,25877786,4301,841,163,39,3392,0,12648,232287453,902573091
683,12604,16241,25889062,4545,852,195,26,3504,2,12508,232213874,903552032
684,12574,17413,25896224,4251,831,166,28,3383,0,12418,232269565,903757401
685,12701,16770,25902723,4021,865,196,30,3472,0,12748,232265079,903541515
686,12629,16953,25880562,4171,843,164,45,3358,0,12663,232240927,903003225
687,12727,17354,25894110,4338,839,175,33,3414,0,12604,232242874,903787081
688,12861,21572,25882573,4146,810,155,32,3526,0,12713,232246062,902898033
689,26611,70451,25945706,4305,3240,169,32,9142,0,21653,232255792,831244474
690,13976,33991,25769686,4050,1410,185,28,4935,0,13938,232250849,800674757
691,10919,26279,25767790,4060,1103,180,34,3650,0,10962,232271711,800698870
692,9417,21954,25837576,4149,877,201,28,2933,0,9639,232214318,801332609
693,7456,19852,25833690,3703,795,158,37,2699,0,7346,232213844,801668052
694,6595,17174,25811790,4261,705,182,15,2449,2,6670,232168073,801446131
695,8882,13810,25326139,4248,662,153,28,2150,0,8859,232232139,794825537
696,8374,13495,25326150,3779,598,166,32,2148,0,8389,232235059,802201389
697,9873,144533,25243767,4290,1028,193,42,2845,0,10388,232271384,837703398
698,12635,19514,25588863,4154,1156,186,26,3420,0,12915,232289094,901512080
699,13446,20445,25607913,3662,1197,201,18,3431,0,13107,232219501,901023138
700,12850,20806,25618048,4173,1209,186,36,3571,0,13294,232281138,901354677
701,12983,19991,25631996,3882,1186,235,24,3208,0,13108,232252648,901382334
702,13486,20391,25612690,4016,1185,159,42,3652,0,13342,232232825,900022114
703,13018,20401,25560141,4173,1173,181,23,3362,3,13150,232284348,899452346
704,13239,19808,25592858,4631,1169,173,30,3519,0,13506,232245559,900525925
705,13092,20038,25621518,4427,1144,165,40,3472,0,13371,232302057,901638670
706,13108,16968,25621505,4430,1028,207,53,3293,2,13252,232257539,901481320
707,13269,12398,25626236,3902,400,178,24,1732,0,12619,232250802,901161292
708,13100,16315,25592389,4449,360,220,29,1704,9,13385,232256061,900739675
709,12299,11700,25611461,3673,346,166,36,1744,0,12116,232260327,901834348
710,12967,11504,25603489,4884,374,178,39,1880,0,13002,232263541,901124651
711,12995,11923,25640086,4482,354,159,35,1580,0,13211,232225012,901868600
712,12644,10943,25646308,3855,329,166,45,1498,0,12652,232278849,903578706
713,12902,12121,25628090,4246,351,190,40,1736,0,13000,232270058,901929614
714,13086,12668,25613263,4186,395,172,42,1748,0,12826,232265305,901951749
715,12684,11119,25648220,3755,343,201,30,1809,0,12595,232240954,902497104
716,12838,12174,25632400,4437,340,160,30,1826,3,12810,232270886,902194624
717,13058,11587,25603991,4196,362,177,24,1716,5,13227,232254293,901258356
718,13037,11147,25614256,4004,309,158,28,1571,0,12876,232244716,900587784
719,12539,11817,25662632,4224,323,167,37,1886,3,12463,232265098,902887635
720,12835,10646,25640419,4138,296,189,37,1517,0,12980,232246790,902322024
721,12430,11203,25614541,4268,329,178,28,1727,4,12386,232263826,902131835
722,12845,11457,25628891,4213,354,205,53,1759,7,12736,232259326,901587317
723,12510,11521,25589334,3947,317,171,40,1692,3,12246,232252219,901778346
724,13282,14971,25597667,4269,361,220,51,1857,0,13373,232276577,900703057
725,12501,11838,25608038,3744,386,161,37,1814,0,12766,232268451,901955133
726,12874,12769,25638785,4164,375,169,37,1434,0,12598,232270113,902299973
727,13073,12147,25638015,4045,361,188,30,1771,0,13027,232230208,901436464
728,13187,12105,25644116,3810,320,177,54,1621,0,13571,232310010,901188321
729,12667,11836,25631950,4262,377,189,63,1919,9,12523,232216499,901264313
730,13550,12673,25602794,4996,372,178,58,1794,12,13580,232235354,900347395
731,12420,13084,25640347,4091,344,223,54,1702,2,12566,232279136,902402422
732,12581,12371,25657794,4762,310,152,32,1592,0,12689,232254760,901725998
733,13063,11018,25624771,4188,383,173,28,1687,0,13003,232181252,902217889
734,13149,10096,25627586,3590,318,154,30,1808,2,13218,232265551,900962641
735,13434,10848,25579109,4075,367,164,33,1663,0,13129,232267555,901006651
736,13270,9541,25625518,4127,389,195,34,1550,0,13040,232258709,901737317
737,12988,10159,25651328,4940,357,177,34,1581,0,13017,232294174,902044500
738,13148,10290,25621110,3945,372,221,21,1716,0,13119,232278760,902050654
739,12828,9386,25631728,4452,321,163,34,1442,0,12485,232238962,902880839
740,12519,12063,25649457,4068,323,172,25,1518,0,12636,232275983,902482364
741,12563,9820,25619925,4023,401,156,28,1623,2,12455,232231407,902124907
742,12866,9479,25601591,3916,359,166,32,1526,0,12673,232257782,902485312
743,13111,9568,25626642,3804,406,182,30,1475,0,13193,232273895,901910406
744,12429,10289,25620879,3684,387,176,33,1618,0,12096,232261747,902249161
745,13115,12129,25593506,4436,364,198,23,1966,2,13102,232242859,901360720
746,13209,11106,25636908,4098,353,159,41,1683,3,12988,232270257,902069291
747,13542,10606,25628274,3495,383,184,23,1919,0,13427,232269628,901233050
748,12979,10380,25577663,4122,334,156,30,1447,0,12807,232258955,901302486
749,13115,10425,25618111,4068,350,167,37,1610,0,13375,232287342,901750587
750,12948,11923,25615262,3790,327,189,30,1578,0,12749,232244674,900475676
751,12923,9976,25646645,4798,366,179,36,1617,4,12715,232284859,902934207
752,21463,74948,18964022,3849,259,198,41,3257,2,21477,232260088,848308877
753,20264,11270,18997385,3972,167,172,33,1240,0,19871,232261310,848920876
754,20905,11395,19026038,3747,194,221,32,1299,0,21390,232239994,848945835
755,20587,11270,18958954,4011,243,155,25,1426,0,20462,232237963,846696624
756,20360,11384,18976281,4021,262,170,42,1157,0,19827,232228503,846902751
757,21299,11437,18999641,4580,254,152,35,1388,0,20894,232217722,849605679
758,21013,11080,19001757,3641,239,158,40,1348,0,20931,232254202,848817387
759,20432,10534,18968363,4529,233,193,28,1470,0,20387,232222230,846331719
760,20204,10310,19005715,3837,234,176,41,1337,0,20631,232234389,847262713
761,20856,10864,19011738,4863,224,224,45,1421,7,20706,232234971,848535461
762,21652,11174,18991415,3890,234,152,21,1454,3,21998,232138498,849944978
763,20519,11238,18973647,3809,247,170,58,1483,3,20309,232198330,847342796
764,20129,11025,18959940,4349,260,157,32,1336,0,20316,232244134,846518782
765,21476,11566,18985891,4193,249,165,26,1230,0,21355,232243753,847284835
766,21167,10874,18961941,3950,252,193,26,1263,0,20880,232221534,846479180
767,20958,10528,19012849,4111,196,166,35,1098,0,20602,232317802,848908965
768,21143,10601,19023174,3821,185,195,39,1251,0,21412,232239743,849777653
769,20638,10117,19030416,4758,224,161,40,1160,0,20773,232223489,849443685
770,20634,10610,19008203,3931,237,176,28,1019,0,20951,232260576,848388600
771,20568,9973,18996646,4175,214,152,32,1153,2,20402,232244219,847216368
772,20217,10493,18976068,3837,197,164,37,1093,0,20613,232227089,847452501
773,21089,10780,19012458,4038,213,188,32,1129,0,20938,232248159,848797259
774,20987,10347,18959817,3991,216,176,38,1199,0,21454,232248692,848866462
775,20167,10589,19007384,4273,211,199,25,1430,0,20323,232218373,848975980
776,20624,11458,18978735,3940,230,166,29,1461,0,21215,232270981,848597119
777,72959,55218,19733769,4215,2532,218,48,4789,2,69239,232253461,842972443
778,142929,120719,20866116,4028,7052,159,28,28400,0,143325,232241391,835172178
779,141689,121842,20842336,3712,6794,169,28,27972,0,142710,232253655,835910107
780,239013,222679,15539517,1381010,8983,15561,3320,18844,18448,271311,231598975,723499224
781,288556,633743,11120292,1667450,10840,14138,15934,24504,503051,275440,230255345,557492896
782,295052,501323,12474498,1042141,9175,6293,1117,23551,120510,282425,230543627,541913828
783,318154,536958,13116600,1265775,11849,10490,3527,26988,161299,274765,231269874,514901164
784,364447,258716,12843520,1507206,4986,2810,2671,8300,49015,356636,230978341,479249171
785,345154,374853,12934298,1308884,7093,4710,1882,13503,64156,357183,231779283,507638291
786,358665,379030,12324465,1356219,4939,3350,1391,29781,78093,362569,229054336,474130902
787,295256,499857,14562690,1548330,13137,16161,2173,8486,136695,296514,231106532,518647186
788,325869,322407,13034963,1222582,7330,5101,1776,8427,75306,341805,231859762,493975744
789,323943,430229,12917549,1253411,9114,8557,1288,27974,54215,318202,230916255,484917384
790,307862,456127,15835353,1200984,13058,14342,2562,15506,42572,363074,231589542,487741156
791,327314,293543,13782915,1187063,7313,2824,1455,17127,85626,319837,231272125,457133466
792,346372,232687,13397835,1349035,5442,4673,1669,18669,60429,342888,231043843,450206947
793,328046,274268,13447133,1250267,5207,5480,370,38847,37897,324079,230103011,454035763
794,298278,428499,13613548,1119059,10315,5158,1651,12174,73822,315264,231017176,508560660
795,336501,298549,13529240,1203405,6427,4046,1958,10612,67298,328748,232000883,483570499
796,257525,657895,15127796,1041033,11148,10227,1592,15109,122575,285746,231479456,543981841
797,288585,430560,15324299,933967,13924,5570,2313,18997,61225,339541,231570528,497295577
798,318499,389778,13688147,1219207,8992,7428,1578,23490,72021,315967,230879292,488408059
799,282572,485884,14204464,1005277,11418,5072,1593,12300,157404,244940,231564862,508267687
800,330860,236540,13417116,1215515,5144,6516,689,33242,51386,318211,231008759,458821335
801,317858,351276,13845819,1247527,5841,3496,1868,16210,119615,313140,232122555,486123671
802,319090,332864,13471135,1147141,9683,3765,1560,14844,62420,304148,230694330,454469387
803,337959,289771,13668913,1283695,7177,6748,2029,21342,37731,348848,230846002,449439786
804,262166,948148,14811136,1512979,23950,38951,5501,48770,54175,338408,228699193,487547675
805,311221,384775,14230026,1091831,9965,4137,1728,14700,95658,311818,230685675,442308680
806,301469,507037,14482618,1015330,13441,5684,2827,6821,99152,299381,232188465,453235649
807,304095,365971,14298754,1085293,13145,5053,2264,15217,60768,328765,231441939,438763482
808,318203,323122,14407019,1097372,8510,3507,1710,21023,79524,308964,230259838,431154542
809,292290,523964,14139107,972831,13004,6120,1993,18667,102992,286608,230832089,463413801
810,306708,342243,14313537,1050344,13659,6617,1703,17934,63382,305095,230892435,440484881
811,316461,313884,14576691,1109534,13676,3375,1990,17912,113795,303091,231611833,428729061
812,313389,423035,14037126,1040218,12406,4802,2321,15220,91361,307366,230991335,439862927
813,321074,355169,14480320,1203976,11801,5819,1423,20364,46446,305138,231057367,428930082
814,293076,495732,14667581,1100138,9942,9726,2278,19810,37118,331193,231182916,464961354
815,234140,711066,18611359,1045642,17676,42014,16800,43048,96077,273395,230563384,494448582
816,268881,376010,17589111,746990,19794,4375,2392,25139,65600,260091,231657062,404305338
817,262008,674605,15027114,983367,18978,7871,2693,12575,138204,283721,231618166,474417524
818,304790,391547,14562730,918412,15965,4493,1862,11911,117604,296554,231617547,436049193
819,313890,233118,15129546,1186185,8315,3511,1916,10282,42963,317238,230978635,410504846
820,307417,374556,14633840,1067292,14833,5622,1354,41470,93192,274401,228205617,409788567
821,260526,694783,15408734,1062595,11586,14225,508,43763,119484,274224,230400804,475770978
822,286790,442038,16542156,675515,22107,5638,2315,18769,97473,306821,231138200,460969946
823,286783,428168,15616742,993495,16847,7851,2315,12847,44554,316357,230727648,431852998
824,278429,529769,15739984,964735,13178,7617,1409,26271,153095,259146,231120011,468402169
825,215397,753858,19264500,670132,17659,7746,3062,22673,249353,203080,229970152,517185330
826,310454,346282,15153710,1114307,12592,4748,1934,28236,56364,313056,230807054,402260499
827,323741,311592,14673683,967107,15814,4081,2083,23396,48740,316126,230331648,384477206
828,297428,414601,15053523,1036579,12047,5590,2127,8972,77652,303468,231518038,446034836
829,190955,545014,20948216,489018,23570,9663,1945,11465,229823,149632,231565881,550856421
830,321280,295419,15168764,1106099,10838,2736,1958,13349,94430,309381,230391871,405146253
831,248758,515400,16257356,955637,14298,12106,1195,22926,60909,251284,231598432,493013323
832,304954,408553,14792504,871096,17885,5685,1452,10862,45838,307672,230665874,395175421
833,296565,474911,14677405,881186,17656,7568,1917,21603,96236,300694,231900910,449263890
834,307887,347688,14622348,1005775,12233,8189,1165,18472,57648,302842,231446465,436692146
835,290644,547344,14356343,1011458,16343,8354,1247,41153,106559,282660,230322226,439483048
836,270079,559003,14894900,758432,17145,7266,2635,17672,115246,281232,231637124,464521645
837,276443,558998,15024933,999124,14817,10199,2449,27359,94928,296583,230961759,468803335
838,279335,490053,14830009,776673,20844,7089,2916,24194,89933,295134,230818171,445440884
839,202042,1024236,16347078,994045,14758,26713,2180,22417,189372,251128,231005963,542084629
840,214758,271395,21576434,869821,29427,33457,10445,31829,9832,215746,231299159,415421971
841,281490,479995,14985285,837007,26126,5910,2231,16367,85430,275715,229935915,421785176
842,229118,785674,17286368,809788,27844,8587,3421,13526,232035,214033,231442439,494909598
843,280661,271013,17709035,778068,26723,4210,3162,13656,94727,292880,230940102,410476150
844,298807,299547,15395264,995311,22974,4733,1429,17815,39724,297754,231743384,400601688
845,286135,445096,15157639,947608,27065,7211,2121,25307,87795,299023,231470827,421899668
846,283627,433030,15184902,820308,24870,6566,2250,9512,61976,292056,230407181,419560272
847,244779,567291,17158406,749865,25528,6156,2248,15186,176088,232368,231399635,475765557
848,260417,565779,16198652,848188,25842,5101,2353,21566,245729,220313,230612192,452300898
849,289984,400734,15260467,976972,26171,5920,2623,12464,65393,283324,231555837,405939184
850,298292,351560,15606170,981602,30707,6849,3128,13251,33615,302402,230718498,389296217
851,218953,687447,20941981,543040,25445,7542,1811,27245,222033,226640,231217083,488080952
852,300859,288813,15869658,1021546,22278,5486,1598,18720,88947,289093,231494448,422931733
853,272928,484898,15188743,816018,23128,7467,2686,24579,59393,288173,230960544,430184396
854,292504,432746,15393983,961045,29167,6772,3111,24984,73535,285842,230820094,379706272
855,292222,444330,15396602,996419,26973,7110,1845,8717,34526,296953,231528692,406863705
856,295135,492754,16711645,1003881,33126,9507,2512,28374,39475,314566,231557071,380206163
857,284411,438467,15456158,929629,29634,6639,1647,13663,97935,300295,231337360,422248955
858,246904,563031,17745575,629698,27887,14966,1358,27883,78424,229042,231583172,433751999
859,308511,345087,15382236,1159553,19595,7646,1285,35585,24333,295070,230086644,380013334
860,255142,582549,16270706,837039,32408,10542,4128,8401,61324,276515,231490366,441870922
861,282760,536460,15250819,963384,34572,8122,1179,33907,103529,270554,230082959,408513415
862,303126,304847,15652693,994609,26074,3949,1278,10015,91881,295492,231441762,411727963
863,280339,465462,15135850,924471,22220,8423,1325,29298,87000,285869,230974124,414088144
864,253604,591147,16766244,803331,31062,5644,2189,19629,265322,218046,231292490,488209901
865,274268,467294,15472635,946727,29671,5595,2394,14885,105475,269115,230433097,425409846
866,278157,519410,14932879,923404,29083,8770,2335,16674,130246,263087,229342215,417300914
867,262846,503836,16664937,714872,34247,7247,1640,16475,113622,247705,231261441,444959831
868,228033,669425,17141204,714048,26723,10693,1845,23687,129888,253402,230732643,498912609
869,286118,603907,15185103,954946,33983,10997,2749,20643,83871,301179,230648202,397938907
870,277298,340143,16607699,835800,28780,9307,1452,27021,5569,270809,231038453,396293001
871,292928,316812,15859431,1106182,23788,5918,1028,23319,87528,298737,231732382,377846355
872,306283,292552,15813311,1061000,24621,4821,1805,30822,39307,298171,230594833,378000380
873,293336,293426,15423775,995598,24367,5617,1922,9513,47058,297851,230468874,390144613
874,285064,444483,15259628,890552,33122,8541,2366,25826,104284,270647,230889052,420957517
875,234982,739387,16045500,819104,30656,14337,775,19655,204963,205842,231690113,511112191
876,223951,456793,19598701,491635,38150,8838,549,29487,112229,183110,231807432,446295327
877,309271,306244,15533501,974243,45485,6128,2526,13967,43474,301719,230979704,398268131
878,301470,312448,15573234,959700,49853,5367,2116,16757,52416,317971,231690022,378718964
879,280803,467951,15589275,1017627,33314,8402,2128,19224,67956,281770,230725650,406341150
880,258973,593167,16134386,619151,30787,8532,3494,15143,99835,288743,232149686,451344536
881,295290,285917,15974162,996830,28111,6041,1785,21491,35326,302781,231783086,378355097
882,299570,285173,15776500,1024138,31917,5510,1995,16725,53120,295285,231314894,389230624
883,283274,500003,16673794,971465,32321,10270,2284,39672,53736,302968,230325583,388464650
884,281996,411096,15840597,938531,33278,8298,2671,14612,28704,308762,231145571,397900515
885,275779,544479,16574123,901240,33652,9275,2873,25397,51932,291010,231247272,429634245
886,291823,405629,15020750,1011777,33346,6138,1936,12446,68369,291911,231419624,405791896
887,270704,490753,15550024,982219,34811,7778,1958,20873,87828,289016,231455401,464868677
888,299481,350449,15450174,998554,35622,6059,2176,23183,80943,307705,231257356,390893423
889,278482,452062,15637075,919273,31045,7999,2640,17140,20437,307840,230883736,391869007
890,291153,417600,15389446,985369,25436,7099,2883,12963,66326,280786,230566451,428087905
891,262876,521070,15780768,890797,35810,8479,1701,17339,89906,277642,231825417,458136816
892,303438,262312,15935532,1021152,31676,6424,2674,28440,45520,306799,231504592,373789856
893,218088,632246,18588881,792465,35996,18622,460,38077,37084,216360,231402104,447474785
894,285953,436696,15368024,938092,39779,6134,2818,21168,123644,282359,230831126,388377458
895,267264,465310,15679093,1016673,27635,9475,1990,18362,37662,288216,231524405,427592089
896,308198,609532,15706465,991845,23243,12217,1834,17103,101473,333875,231863833,456485275
897,250829,628455,17668723,669587,38645,10151,2337,49552,86028,241049,229769397,400311397
898,309598,362619,15221248,1029705,36197,7061,1997,31234,72727,304336,230912833,388731033
899,270776,635389,15221223,912367,34494,10402,3534,17701,105199,276419,230436213,446846065
900,289573,516034,15140949,806039,34203,8203,2013,34514,94782,295569,230810984,412489961
901,313215,259700,15705738,1126447,38571,6818,1828,22248,34112,316625,230899755,372176391
902,285245,502859,15218009,903727,37569,6968,2714,26645,104143,280548,231494240,421328136
903,263820,550469,15847135,852659,42682,6481,2168,12164,206586,230324,231527612,449442994
904,284065,546168,15150159,967429,30058,11085,454,43717,65595,289383,230662119,395460946
905,263596,501969,15950339,925214,28964,11672,1661,26680,88585,250078,231407843,464103328
906,298628,298300,15929256,947234,44072,5689,2533,30244,63213,293617,230759021,374685275
907,302028,310583,15564452,1115497,37500,7357,1687,23265,50124,306939,230863486,376860784
908,299444,377166,15605552,954017,38244,7137,2909,18753,49040,295805,231181807,380181426
909,277813,500551,15423082,816622,45198,7497,2330,23739,140592,269932,230134496,433480420
910,291699,612942,13680043,884288,35086,7809,15243,92890,127347,270777,225413249,449104708
911,293122,408551,15277591,1017638,53147,5593,2407,16208,103723,291142,230594552,408886926
912,308575,213893,16225019,1081270,49315,4790,2802,10250,19803,300784,231428000,365187222
913,305840,322425,15429140,1008195,48643,6307,1935,23779,57751,301571,230617185,395070168
914,285494,440044,15539154,991378,41178,8950,1442,23438,62046,285048,231425585,431802414
915,274578,494677,15218174,953437,44487,7600,3408,19942,153318,252582,230601107,453311574
916,280048,468523,15327740,932361,39424,6509,2885,14911,107036,273036,230766380,420873638
917,290143,473169,15716735,955929,32880,11153,1524,30855,69266,289906,231254844,408599046
918,293384,365632,14971409,924507,30165,6416,1990,36746,47204,297109,229950977,383762121
919,258658,544278,15668657,898798,41886,11882,2474,19637,136985,242602,231444329,455915863
920,291693,348015,15515210,982510,36762,7824,2494,30916,20969,292940,230557822,394651087
921,303371,396134,15331236,992341,38233,8555,2920,20248,41850,316545,230375810,384678754
922,289775,407627,15346412,888392,26571,6848,2409,18143,78255,283298,231275022,405229365
923,296477,372693,15652200,1027088,38293,7112,2483,21294,53165,296660,231186544,392905686
924,301616,299406,15789504,1082004,48152,5876,1976,11680,54826,308852,231644115,402709428
925,265386,494740,15613343,874894,50096,9450,3376,16389,65433,279790,230952798,425106261
926,278636,471889,15937853,966732,58158,8166,2403,37442,103025,285934,229749462,402516801
927,302197,377832,15686989,1098841,37983,9015,3312,32813,38856,298479,229803669,362980415
928,297458,366626,15424872,927172,48804,7848,3054,11577,32698,319999,231756018,405593357
929,269706,612577,15703673,877983,46716,10589,2717,38181,139628,268686,230825353,426753418
930,257139,671825,15906200,816398,42673,11923,2805,28659,112276,276719,231851517,450991641
