,branch-misses,cache-misses,L1-dcache-load-misses,L1-icache-load-misses,dTLB-load-misses,dTLB-store-misses,iTLB-load-misses,LLC-load-misses,LLC-store-misses,branch-load-misses,cycles,instructions
1789,743433,275177,13023583,993983,42511,12469,23512,7332,43348,738321,231960350,569531958
1790,764957,262446,13022916,989133,42812,12872,26332,6884,33400,775083,232009021,569012685
1791,741225,281755,13041227,985533,41063,12648,26757,6786,46942,723474,232025183,570316543
1792,765803,269275,12981303,974224,42174,11961,23341,7244,38420,724135,232008473,570710589
1793,781708,268668,13070081,954530,41593,12441,28393,6312,40917,778069,232093124,573163708
1794,798466,272536,12865016,968586,42090,12026,24295,7200,36236,788339,231926413,571104972
1795,821385,262381,12852758,965048,40984,11834,27336,6665,37258,785123,232042437,571097374
1796,830105,286227,12839040,981069,42250,12471,24143,6994,43338,818213,231794076,567621752
1797,873452,257182,12695291,961731,41706,11581,23428,6429,36099,856776,231934987,570256376
1798,916396,251652,12550791,941974,40464,11778,24420,7541,33933,915647,231991980,565288938
1799,890382,256751,12622589,986589,40714,12134,26704,6589,29317,890153,231979039,564685163
1800,986042,248190,12366792,942840,40057,12107,25620,7029,30940,980735,232123133,564095368
1801,998510,242723,12318052,940421,39979,12010,22215,6081,30301,965603,232151575,564485790
1802,530671,1693322,13920867,1159714,28051,12597,21104,191112,768701,512033,225248268,468707862
1803,116794,671566,6991638,3415910,11310,2112,370,64835,14844,114569,224702298,606598579
1804,96608,2627758,10575512,1398646,21788,71523,2022,153062,510722,83694,220656623,486334843
1805,504423,2394114,19479631,85359,6010,135050,970,218140,1303453,453222,223331666,597299009
1806,497499,2406188,22250180,38438,5967,19898,511,133487,795339,395177,224003598,614375822
1807,654231,1878947,21872908,37274,4152,12553,407,130792,369083,585210,223909135,683566955
1808,775007,2043834,17043609,26580,6919,20353,382,123411,411103,651195,224669023,680590680
1809,754285,1500767,17849772,34448,5256,15046,601,101703,46541,737925,224865732,729615761
1810,882071,2892999,15880866,23996,4878,38191,697,184013,590907,859752,225246966,600536068
1811,1714281,294329,12715635,30574,995,1114,59,13764,16588,1777471,231973846,569025701
1812,914146,2456880,14099197,24401,14695,17088,777,330736,578537,872084,221268448,533028958
1813,964149,1704838,3044793,19755,91387,15090,150,65193,13689,1093328,224657577,646607675
1814,625718,1043974,3874659,726797,101975,8925,8861,24517,36790,773790,228280210,580812352
1815,582711,379674,4727568,1744600,2579,3254,19932,8227,39731,582930,232176351,481862279
1816,606613,370679,4715417,1745638,2524,3418,14362,8282,38916,596980,232117255,480657573
1817,604486,373729,4742449,1743070,2322,3250,13804,8268,37847,607041,232144124,479510879
1818,587158,374653,4729958,1735165,2352,3379,14595,7912,37350,573764,232156809,480179393
1819,583246,375142,4746776,1738159,2956,3172,15869,8511,38290,588759,232180191,480311162
1820,553876,374544,4736520,1733455,3555,3520,15183,8595,36330,542852,231747760,478627703
1821,541919,374331,4750046,1721777,2759,3482,15644,7671,39124,553016,232218946,482603308
1822,530799,373825,4755179,1720353,3210,3498,12418,8479,37493,513633,232154549,482722430
1823,551253,374176,4729915,1707398,2563,3531,16504,8140,40054,562696,232197205,481119349
1824,607718,357120,4665628,1708303,2674,3183,14493,8221,36688,593966,232099825,479358341
1825,676756,358587,4608974,1705742,2802,3258,12864,7795,36341,688224,232138059,475317785
1826,415224,1336644,7998016,1605099,8618,18457,7120,49889,54241,414669,228697029,516665965
1827,129512,664468,6936259,3388824,10930,1806,316,63777,14552,128430,224594646,601939851
1828,137266,3000359,11654765,1395765,31827,134303,750,60809,1192282,133493,224091195,467511017
1829,497149,2010369,18150278,59843,4667,33072,191,145154,723748,417024,223124479,611013454
1830,394999,2431994,19148766,30607,3678,31411,257,129805,414289,236493,220612435,594053585
1831,361478,2695592,20307069,32893,3800,14003,336,137025,426315,338482,220753604,569443861
1832,501976,2357080,21333368,36647,2385,17210,224,179206,528834,378202,222738223,620121625
1833,469652,2279635,20297902,29201,5117,10092,385,169152,389981,346352,221789264,624168625
1834,863875,2929864,14781168,28219,4938,38543,326,144678,533805,722692,223426372,567771582
1835,1732287,284353,12629966,30632,1055,1114,88,12674,15451,1724881,232001024,567923342
1836,548436,3222560,12757955,25926,35555,37841,783,117025,119126,539805,220724010,529579678
1837,1102402,1256366,2546512,10899,87429,9173,410,65086,13027,1059450,224297872,643190996
1838,245237,603210,4118658,230516,96856,7355,4621,14408,135558,225553,229839750,542922694
1839,300336,83237,4410966,320695,28727,6353,9344,2324,31455,272871,232116780,543675416
1840,280939,78642,4387909,323242,28618,6413,8692,3188,26454,271787,231996711,542189292
1841,310236,71002,4304078,319112,26624,6053,11702,2087,16647,287242,232055746,542327199
1842,282037,75100,4309232,338931,26703,6535,9559,1625,20857,283456,232171872,543786772
1843,293159,95211,4346872,313767,27394,6451,9993,4048,23004,317421,232076479,542897875
1844,280127,113875,4344542,337623,29193,6646,8042,2711,21742,287099,232066764,539883571
1845,284347,75569,4412765,318370,28076,6363,9403,2461,18108,304302,232100316,543765634
1846,285867,63859,4305753,327709,28221,6367,9046,1114,12585,282885,231995982,542047361
1847,274187,68117,4279674,325360,26740,6179,8152,1303,15233,272802,232008702,542861887
1848,268651,68654,4396303,318258,26238,6180,8599,1178,13016,261526,232098027,544574397
1849,299662,66861,4374137,316128,27304,5987,8968,2300,13053,295865,231961491,541665337
1850,290663,69077,4378159,331514,28277,6609,10579,1703,17155,287521,232008555,542660198
1851,296498,72185,4447483,318726,28400,6669,8870,2089,16405,299488,231970806,541652167
1852,276228,114948,4303162,342115,28442,6006,10398,10221,47773,267289,230651873,537265474
1853,270969,73564,4261928,322160,27950,6185,8130,1955,23073,273274,232205736,542620539
1854,272725,86937,4317721,311802,27127,6239,10166,2554,31744,278469,232225239,542869366
1855,336984,93219,4413493,328263,28194,6068,14589,2477,42582,335470,232143173,539710390
1856,282872,90227,4469181,317225,28447,6292,10282,3461,29312,290635,232159372,542557359
1857,295530,78265,4447825,324233,27940,6323,8116,1893,18001,271039,232147708,541095224
1858,279272,80178,4132566,420609,30836,7311,9791,4004,22073,283866,232168462,523625160
1859,272626,77992,4194641,556083,32390,7124,9086,2049,20180,272344,232150559,511590363
1860,255767,97590,4051860,556076,33707,7409,8457,2901,19646,264048,232032728,500876507
1861,291261,76320,4212368,493730,31933,6382,7111,2187,17340,290462,232168977,495087036
1862,263131,68690,4229213,488961,30836,6989,7844,2471,17834,268445,232162774,505321068
1863,271399,71756,4267087,561061,34101,7210,8398,1641,15331,277332,232102256,498919100
1864,276378,77017,4095235,517053,31125,6904,8735,2402,18139,255790,232140487,505032721
1865,263611,64444,4156425,556176,33410,7077,9691,1977,12755,270835,231955064,500191824
1866,257059,67984,4020524,532459,31812,7106,9509,1838,14668,258059,232041527,497587094
1867,297751,66329,4187385,559590,33128,7511,9054,2584,13882,310801,232128471,499379524
1868,271274,127445,4023010,595411,33793,7148,8722,7274,45972,271006,230189240,490950715
1869,285563,80873,4317469,529068,33002,7133,7256,2155,19744,297673,232169176,499877797
1870,257239,64057,4247407,560809,32502,6811,8320,1729,15933,259006,232146912,498996451
1871,273001,69452,4207178,585189,32125,6743,9106,2280,16088,278356,232141402,497180850
1872,264644,76436,4038413,543883,32932,7773,8738,3322,20053,263935,232137641,499441523
1873,264886,64829,4273432,541663,32451,6802,7684,2023,14938,271971,232147658,500158999
1874,277876,80582,4273228,522140,30955,6964,9658,2953,22475,267192,232141599,500165616
1875,275368,91914,4176998,538814,33568,7951,9040,4798,31695,257281,231690885,500799401
1876,274784,92875,4190607,538673,33762,7805,9324,4397,20561,274984,231898171,499977380
1877,270723,70396,4182677,546195,32912,7141,8470,2236,17833,280750,232080422,500608088
1878,254880,67944,4106928,528276,31545,7030,10136,1696,16827,246877,232211477,501422199
1879,267711,65686,4231991,550140,33367,7262,9508,2234,15499,272063,231947238,498773509
1880,293323,78909,4332711,509432,31718,7022,9182,2922,18670,282304,232146187,502753682
1881,263204,77900,4192989,462438,31181,6310,8281,2737,20624,267472,232118897,505024059
1882,278670,76038,4461403,547871,34055,7340,8632,2748,16537,285935,232108178,505377055
1883,277113,72784,4149910,536447,32191,7242,10025,2338,16788,271905,232234837,501456321
1884,265885,104337,4070267,561786,34166,7393,9236,7559,37068,274982,231019463,496064915
1885,262817,74516,4197642,543836,32071,6880,7494,2448,18805,263682,232212966,498107150
1886,283861,85046,4413917,539544,32720,7057,10294,3641,18645,292333,231787192,511650289
1887,272901,108645,4329876,546518,32876,7071,10178,2997,22149,242250,231545516,492659255
1888,278398,71712,4312795,550059,34884,7980,9954,3418,16900,274111,232122147,501860384
1889,264327,76391,3957527,530255,32030,7297,9374,3399,13400,259733,232091624,480413507
1890,271350,76822,4262702,539457,34204,7546,9196,2247,22384,274474,232113524,502321470
1891,290310,63996,4256924,553964,33740,7225,8975,2049,17991,305097,232096055,499258252
1892,261510,100254,4244059,567090,32851,6936,8512,7062,33487,262584,232013884,497530281
1893,296988,86982,4424994,569407,32863,7316,8522,5146,21248,274664,232125219,491821351
1894,264946,81918,4349722,529341,33430,6821,6943,4900,17484,292777,232103189,496384812
1895,287652,78478,4506623,532345,33067,7344,8596,2972,22443,276498,232065016,499079449
1896,278876,77511,4148040,569105,32657,7541,9514,2730,18787,275626,232124931,495183580
1897,309488,62624,4250217,531096,33063,7987,9865,2792,12315,301773,232240821,495765375
1898,273607,70643,4147715,535828,33209,7180,9972,2262,16774,268297,232017327,496904833
1899,267460,77988,4359803,540034,34089,7195,7476,2048,17901,277576,232165093,499218185
1900,265031,71815,4506067,548367,34206,6979,7945,3178,14372,273805,232045331,497167864
1901,277150,71559,4449612,530450,33529,7152,7668,2493,16329,266817,232181361,496264761
1902,267605,74192,4343905,527401,32512,7003,9647,3170,18443,267102,231980773,494284797
1903,283517,71923,4305759,542028,35064,7747,8669,2810,15330,266704,232117768,497674812
1904,303199,65453,4267915,510956,33060,8306,9378,2717,13604,292909,232090702,498447062
1905,252989,66521,4224761,550125,35367,7344,9212,2216,14733,250152,232152353,492392482
1906,286913,99303,4360798,395191,32572,7070,9468,5579,32887,289034,232134277,507562259
1907,252832,74582,4362567,586982,33441,7051,8260,2730,18102,254446,232106364,480736466
1908,265176,76682,4327615,546470,33859,7126,8692,2766,18585,274245,232127008,498624851
1909,273869,81564,4418945,528756,32847,6670,8710,2995,22249,264613,232155143,497125939
1910,327993,73035,4381800,517144,32993,7916,9729,2656,13992,346418,232111888,496634926
1911,276639,67790,4457602,526902,33541,6857,9819,2209,14774,275124,232125059,495110658
1912,271078,73959,4269901,554940,33858,7698,10008,3496,15827,268847,232186352,494719078
1913,266175,69923,4415021,561467,34843,7410,9593,2935,13929,267036,232082734,504928695
1914,277952,98402,4458218,561115,34383,7341,8940,9639,22156,285103,231422197,498281844
1915,263410,76260,4271357,539829,34325,7543,10649,3131,22048,245467,232146740,497759443
1916,283647,71196,4355598,541208,35884,8026,7544,2784,13464,292765,232104051,498542300
1917,286224,62313,4428578,535360,35667,7280,8321,1801,12514,298195,232089066,501416980
1918,263175,82565,4411939,553957,33269,6959,9209,5457,24870,258560,232081648,495818639
1919,305546,79982,4579746,533062,34608,7304,9705,3930,19138,306049,232131101,493473739
1920,272755,78393,4418505,531526,33758,7225,8987,4888,19842,271785,232152541,498899017
1921,266739,72893,4275401,559578,38094,7484,9137,2298,16701,257758,232132756,500097093
1922,258458,73217,4340686,574277,36471,7577,9055,2077,20218,278089,232165926,493838354
1923,284308,68404,4529716,528189,35518,7176,8446,2286,15554,284536,232125930,498729233
1924,268266,74599,4386018,535928,34433,7383,8599,2250,25160,257597,232197769,490678537
1925,274468,83872,4626855,533125,34673,7007,8587,4340,23055,269984,232126803,495940699
1926,274599,73515,4465719,526096,33646,7296,9595,2475,15246,266380,232065638,497666262
1927,273347,80146,4394569,565041,36399,7151,7928,3305,17938,264549,232073934,508285112
1928,270185,85980,4418619,522795,35503,7763,10169,3736,24011,260781,232136029,498217215
1929,281124,71061,4462737,533738,36688,8123,10365,2769,15206,264704,232135930,499082473
1930,269724,75315,4379627,492993,36042,7515,9412,4512,20689,266309,231831602,516167188
1931,260403,87313,4420559,421873,33105,6755,8425,4558,31848,260145,232096489,493409044
1932,239332,77742,4365352,544330,37184,7605,8759,3603,16229,248161,232146262,493071954
1933,257668,71978,4580644,540099,36603,7558,8414,3360,14034,282136,232155178,497291628
1934,260923,85950,4475087,533725,35262,6772,7502,3273,27475,263428,232118570,499213094
1935,295383,81636,4410273,533948,36228,7830,10244,3262,19063,281735,232064367,499373886
1936,279424,73047,4373465,519828,35673,7597,9727,2843,17591,268156,232143289,498873519
1937,248725,70856,4491076,576668,37375,7324,8324,2307,15485,253506,232125425,502233441
1938,242736,77986,4456729,650410,34665,7132,7197,3266,12803,259278,232112996,487179477
1939,264087,88370,4523894,652623,36886,7460,8310,4260,22632,274131,232197830,489854601
1940,289931,81466,4419312,616319,36037,7854,9953,4539,21132,266907,232174318,486438576
1941,267781,91389,4333008,702958,35260,7013,8753,2886,17671,269445,231502063,471660856
1942,276127,76254,4286876,702243,34818,7032,8267,2593,16930,275157,232189111,474727676
1943,251242,76495,4341599,718037,34742,7136,8964,2889,17037,265394,232100083,481153649
1944,274311,78518,4633217,601750,36641,7358,7400,3211,17283,280733,232100489,497601493
1945,246867,69999,4608460,626691,36951,7027,7633,1823,16797,260765,232180809,483960173
1946,283032,75953,4548976,690081,35743,7419,7789,3592,15525,276911,232112858,479997428
1947,271770,73888,4462548,687905,35635,7508,8492,2630,17472,282616,232172375,487556524
1948,269212,81795,4506113,655945,36176,7111,10272,3980,25497,271617,232133276,474790594
1949,261859,111628,4422837,560101,34742,6940,7983,5276,31920,276961,232105834,477294316
1950,263788,75022,4521404,634861,35609,7161,8326,3203,18437,267304,232098520,491866477
1951,288160,73164,4680082,550083,36518,7285,10247,3250,17606,290270,232166575,497303697
1952,284540,74046,4640697,414833,34291,7518,8211,3111,21961,272227,232175400,522625536
1953,299167,76649,4720067,558479,38017,8216,8011,4304,17867,309299,232056986,507345889
1954,262992,82006,4316857,651757,35641,7184,9766,3099,13766,256807,232174973,481312485
1955,271084,78854,4480886,554647,38672,8209,9345,3057,18655,273914,232127385,494427746
1956,257661,75748,4283922,557391,35394,7187,7844,2823,17924,235547,232093573,480611270
1957,275293,74049,4346258,505929,34503,6960,9526,4033,21173,272891,232099554,478541591
1958,303770,75918,4486502,541769,36828,7773,9039,3474,14178,311783,232032849,477074718
1959,299026,97062,4437036,620858,34438,7125,8817,3447,16757,289835,231638701,484619044
1960,286580,82328,4687642,521699,36317,7174,9927,4307,19172,283788,232138409,500319693
1961,302958,76978,4592267,513859,36454,7112,7642,2227,16960,313991,232157523,498032215
1962,294334,78719,4447385,519687,35602,7652,9774,4928,18576,288636,232137865,497230850
1963,268513,97459,4469463,534556,38655,8055,9335,11451,30567,265689,232065692,497968157
1964,283899,110605,4534646,536152,37607,8023,8612,18925,21082,267620,230376419,489509394
1965,302711,81873,4371465,500385,38061,8068,9306,3630,16105,286226,232165858,499448703
1966,283288,129402,4426846,570849,36454,7871,10155,5521,27712,277080,231636677,486915653
1967,293710,256465,4406906,527258,35720,7419,9156,24338,58542,298594,228398239,475685554
1968,310252,143442,4598971,529077,36728,7619,8186,10017,24577,309109,229806640,489732566
1969,264160,268704,4331329,559427,36480,6969,9110,58878,64211,264917,228661699,470098520
1970,294244,388837,4270668,558763,36849,7694,9223,43940,106910,289146,225502570,457845781
1971,281769,152621,4520389,503463,36316,6915,8748,9134,44376,279747,231175086,486241903
1972,317040,97113,4381690,571601,37152,7932,9511,5246,22956,312996,232042511,495435406
1973,279429,74778,4335352,601909,36981,7773,11288,3166,16350,265587,232175774,488297347
1974,340770,75549,4661291,511930,36308,7487,8726,4365,12062,335018,232000654,498922342
1975,304427,72138,4490193,689629,36899,7484,9648,3627,10868,325037,232144659,476452892
1976,275147,69721,4327892,644493,37086,7548,9171,3164,14979,285628,232047929,485785977
1977,307709,75435,4465434,546489,36931,7863,11171,3115,15202,300100,232228117,498285309
1978,290703,71866,4454995,539906,39385,8033,9325,3908,14000,286701,232066886,496541754
1979,303241,66111,4393196,552552,37680,7704,9833,2823,12114,300074,232061516,498895722
1980,303368,77377,4558121,556637,38534,8137,8891,4223,16468,312197,232140428,503522704
1981,353700,67296,4430554,544837,36444,7632,9033,2632,14452,365492,232103623,502152681
1982,332178,83764,4496272,556429,37802,8074,9845,5422,16536,326526,232071880,493745336
1983,316786,75301,4354282,498155,36576,7904,9520,3347,16531,306517,232055807,497768291
1984,304980,78219,4566805,574198,36290,7296,9288,3026,13908,306462,232145139,486439692
1985,313511,71398,4537926,531515,37255,7144,7666,3097,14978,329281,231938994,495799506
1986,304362,72861,4660295,539198,37758,7456,7582,2548,13804,303202,232060215,496441280
1987,327108,70350,4488369,540842,36828,7300,8641,3595,14687,334892,232166679,499207693
1988,334802,67195,4488339,532064,36869,8262,9914,2773,11931,333135,232203967,497933584
1989,315549,71556,4455942,531826,38301,8507,9347,3557,15305,306553,232112313,500442500
1990,297519,78159,4324346,532301,37693,7807,9282,4423,16401,304001,232146393,498817063
1991,339777,70106,4531561,512117,35516,7724,9109,3071,11504,309223,232161253,497386405
1992,333091,71632,4607616,510053,35789,7572,9799,2935,14277,326196,231986783,497628868
1993,228582,1268858,8214951,345678,26864,19640,6178,22455,13829,284322,229687160,467855770
1994,111868,672667,6375672,3122546,10426,2348,6777,62093,16892,112403,224395815,544321082
1995,101039,830594,8545609,2623625,26491,17659,441,117288,48192,94541,225874188,602558781
1996,219167,3353284,13594112,162669,15741,222482,1229,116484,1042579,237994,223254127,406438638
1997,606596,1627299,16265527,68378,5166,35903,1104,91156,132113,704411,224681045,620070347
1998,655363,1467714,14709813,52549,6026,18429,944,90812,2580,779084,224979795,642229940
1999,522215,1825881,17369428,73525,4918,16924,737,73654,226645,550817,224968708,620735853
2000,491616,2148189,20104797,73818,4748,18473,455,92793,552478,328661,224152119,535114191
2001,435775,2275201,17486572,63811,3593,10002,636,101555,398344,343561,222889914,549152095
2002,880614,2777954,13825327,93584,6876,50137,505,77865,50990,1009653,227939036,594783046
2003,1627034,301628,11955600,100808,2300,1244,229,12772,15951,1632386,232253869,530451581
2004,659330,1955400,9063473,75422,20160,27422,695,361115,581903,778032,223946366,522863071
2005,802092,1615009,2797401,46681,82447,14261,519,67143,133076,758637,222663261,578921562
2006,625250,1061182,3435674,433201,120330,9821,12273,29579,22483,751185,227696322,548668163
2007,551451,349087,4430688,1732602,9252,4034,15952,7610,34767,541350,232204033,443266116
2008,581340,344846,4390675,1727774,9217,3818,16764,7265,34374,575956,231971527,437708990
2009,581210,348504,4386457,1728713,8722,3906,17024,7989,33239,589953,232111502,437201013
2010,590807,345814,4396482,1729016,9500,4013,12667,7239,34547,589043,232006727,438131288
2011,591533,344694,4390014,1734609,9545,4009,14970,7529,33732,590650,232213997,436556184
2012,546278,348862,4406495,1702338,8830,3837,12677,7961,34916,562962,232192648,437488028
2013,548031,347473,4390132,1697027,8951,4240,14174,7817,34886,540298,232153727,438370675
2014,538056,350592,4460941,1720085,8975,4176,15643,7670,34596,560279,232138110,442760900
2015,524566,347106,4382377,1666163,8694,4058,16777,7931,35985,527203,232105477,438401077
2016,545908,346630,4349116,1652555,8902,4052,17896,7549,33833,532068,232164663,435967523
2017,570602,342122,4287657,1662492,8311,4074,14581,7388,33352,576930,231733398,428328410
2018,643565,338445,4294211,1685681,8563,3880,16666,7547,33030,654355,232129985,433238616
2019,587965,1163500,6508092,1352917,8847,14036,18427,7054,33712,673536,232162104,431645774
2020,117751,705494,6294887,2789990,11998,7379,1822,55711,44847,119036,224936965,529844252
2021,108900,687177,6556706,3069248,16645,6509,1130,73763,17049,103018,224568702,548958907
2022,203849,3461239,11658789,163751,23833,259552,1360,194127,460289,227807,223431971,477921876
2023,630460,1931843,14982665,69573,5567,60261,877,75133,261676,849672,224740083,601622228
2024,616814,1368757,17384024,63477,4435,15263,1343,104997,59245,629790,224963342,640465603
2025,466987,2223466,17390001,58414,7118,22007,1119,84197,307364,466406,225243098,624970124
2026,576252,1956721,20124086,76192,3858,16359,507,113034,434059,499339,224428455,586581066
2027,473205,1912170,18120852,59358,3911,14755,472,136225,377451,346713,222572359,572403043
2028,681245,3180974,15098408,82602,6218,48271,476,75846,184903,703985,225335169,544822876
2029,1592032,292233,11754580,98377,2163,1392,238,12168,15142,1585889,232219656,527068873
2030,973887,1115557,10356924,72808,21673,23091,511,327438,180990,1089655,229066351,544154828
2031,691967,1956227,3180599,54872,81683,15317,564,128232,526108,559287,221674602,568719800
2032,667896,1225792,3570712,23379,129282,11983,9732,74642,35719,850587,225280205,599558446
2033,721457,295724,11665965,1054678,65489,18931,27339,6533,53097,666269,231198500,520270932
2034,715946,264800,11890676,1077722,64223,18339,29070,7137,48667,697808,232067904,518486246
2035,715930,246432,11768948,1073057,65968,18364,32610,6446,41155,709004,232215521,516869561
2036,726596,255510,11849650,1076639,67499,18474,31447,6010,39007,727963,232174471,520059061
2037,716647,253076,11794016,1067222,65402,17975,36057,6941,39052,695096,232008356,518327067
2038,707575,250506,11859599,1073057,67016,18430,29729,6020,38032,710432,232178326,518944426
2039,744481,255090,11799578,1068683,65385,18661,29246,6429,39588,744896,232058945,519926000
2040,746530,247828,11952452,1054326,66125,19070,36086,6708,35913,726806,232143180,521634239
2041,706205,264090,11976493,1066674,69348,18093,29869,9212,45025,692302,231665181,521134493
2042,736005,258140,11890007,1076347,67614,18878,35175,6453,43582,727343,232052906,521574971
2043,763224,242288,11869765,1034878,65977,17994,31885,6613,30746,761553,232210017,521708772
2044,702508,246503,11919027,1052090,67130,18843,30961,6062,36465,704553,232026178,522215298
2045,765082,248782,11780039,1055324,66951,19222,30007,6549,31918,790182,232090444,516811318
2046,811849,268395,12273959,1013268,54344,15210,26275,6143,29290,831860,230323066,533129513
2047,745451,250608,11797580,1026015,66150,18668,31324,6262,41987,758252,232066268,513688069
2048,720729,253146,12029747,1073581,65497,18324,28409,6848,34190,730935,232109750,519912252
2049,756791,273156,12368590,1085933,69199,19431,30723,5886,34194,774236,231735938,536505906
2050,733934,245805,12090754,1053250,69527,18770,30639,6558,30476,733941,231961282,524948528
2051,725604,246436,12067324,1042228,68124,19261,28936,6017,32773,757203,232144279,529556707
2052,705614,245289,11966755,1034511,67323,18724,30340,5834,34088,711224,232047737,519909818
2053,699106,248928,12011071,1020528,66418,18868,31337,7170,37172,652283,232034446,526856165
2054,703256,245974,11896276,1006725,67163,19196,29963,6242,36172,679571,232182031,523216361
2055,746149,249946,12042827,1018455,68271,19441,28616,6282,32904,752724,232026115,525585861
2056,785092,243349,12049914,1016809,66709,18353,30071,6447,34439,789275,232159314,523879308
2057,803683,246318,11680901,1004895,65928,18630,30228,7402,37851,811263,231679176,514514261
2058,834821,245382,11845527,1026077,65558,19413,24532,6115,31606,817408,232102857,521724906
2059,808946,250409,11562743,1040314,65995,18565,28634,7494,43789,804738,232197552,515500940
2060,868103,230750,11407746,986089,64154,19253,29184,5887,27248,810187,232115627,505377493
2061,834648,234030,11486027,1004534,63398,18618,24251,5507,31145,815197,232299279,511582902
2062,930011,238630,11760799,1030287,66431,19371,26285,6109,28894,937712,232160147,528625286
2063,901654,229019,11499840,1007274,63567,19411,28250,6546,28173,929302,231888275,516009058
2064,679125,1107591,13612565,997791,45825,30102,18105,107228,302952,596719,228526712,471869621
2065,112887,683108,6418426,3160967,10504,1959,1908,62504,16800,114158,224644456,546724810
2066,88710,1880339,9447411,2324267,11203,6262,4102,145571,349341,86639,222067813,464342428
2067,275434,2748541,13329614,133999,14305,228380,1603,158309,1061514,349783,225189269,561002012
2068,640674,1742318,19417263,69484,4443,31154,933,105917,421885,572584,225151677,634948561
2069,626349,1691479,17753474,58573,5359,17507,646,135484,264336,511877,223863063,624751838
2070,549336,1967296,22028431,71302,3471,17121,347,78296,240618,478197,224334362,628775889
2071,303404,2652574,21925167,81394,5601,26566,709,160428,374059,263761,223398367,539447096
2072,536992,2804310,18188577,36453,3709,31481,395,196010,494666,353400,222553185,577402460
2073,1033053,1715570,12858166,106165,4661,24826,324,45459,155478,1093697,227469839,545954946
2074,1655174,277717,11833732,103852,2380,1326,382,13286,15833,1679868,232171678,527360632
2075,599449,2213201,8316566,64445,49875,37412,403,247250,524898,654592,224667132,570398501
2076,1012597,1179457,2339754,31375,82198,8476,358,58970,12445,1022789,224413832,591931049
2077,511479,911862,3657326,793524,95523,8513,11924,18625,25727,637026,228728434,526117543
2078,568088,351296,4440690,1755962,8683,3969,14738,7510,35261,556915,232157591,444582273
2079,584133,353957,4464205,1755507,8498,3995,17923,7452,36571,585372,232300687,444421865
2080,593116,343195,4443108,1753851,8521,4038,16208,7706,32866,593811,232174502,443670337
2081,588752,352911,4437558,1719467,8085,3854,12692,7530,34289,600367,232121374,437828052
2082,566863,353429,4490949,1737056,8839,4128,17285,7828,34330,569553,232078916,444632499
2083,575515,363787,4612166,1731363,4406,3409,17888,8204,35958,557002,232161563,468558469
2084,555922,376719,4743780,1721442,2948,3452,13112,8072,38321,562573,232255662,482623711
2085,540519,372709,4740518,1718525,2644,3415,13180,8467,37274,530796,232193943,481962109
2086,531652,378538,4738613,1703529,2792,3537,14675,8157,40912,532046,232156288,483993791
2087,599877,367178,4671650,1704830,2156,3430,17882,8466,35805,586770,232166627,479198266
2088,633937,360212,4638275,1709666,2126,3177,16196,8187,34813,656164,232289774,477142725
2089,567935,1218308,7229957,1379260,4341,11294,17785,8310,164250,576235,228629271,455179163
2090,109503,1152036,9923043,2653204,12183,6026,461,65316,14723,120526,224734613,591890670
2091,108689,1772215,10293739,2533537,27313,16558,196,65427,24159,108037,223617697,522780750
2092,354164,2656418,16797552,76334,13506,201232,540,236092,1571519,348604,223061803,547800964
2093,648041,1995278,21792701,36305,5215,24820,455,118920,607910,569466,223769424,676844043
2094,749562,1906350,18489150,28057,4840,19030,392,119325,273595,638898,224870233,702336122
2095,766156,1458425,16603372,29559,5544,17205,391,101416,8823,796770,224803797,732893696
2096,616567,1986235,19402733,35131,4589,15484,471,91848,298246,682110,224764001,694809446
2097,804811,2846571,15299068,26963,7449,36400,1099,272825,677825,734169,222461320,644151435
2098,1602194,286677,12774546,36345,1262,1196,144,13356,15780,1577219,231536842,576940009
2099,1269743,1521460,12765868,28845,4940,8851,741,300519,390711,1178533,226550616,542927076
2100,718849,2474673,5519470,22919,80452,22251,254,330419,532579,706631,218423850,594338823
2101,743935,1233862,4950060,160165,136995,12680,11968,35676,39437,920938,226752925,640271936
2102,790351,285306,12781701,997726,42320,12589,22660,7317,54411,768478,232187171,570010115
2103,778682,276198,12884777,1024128,41680,12142,25599,7045,44200,780763,232190869,568872812
2104,774766,272693,12806472,1033934,40719,11678,23891,6834,37623,796139,232103579,568892124
2105,793366,299587,12875732,1031851,42246,11753,20287,8195,61588,787585,231682360,565649892
2106,817891,284840,12911983,1036382,42898,12365,22247,7323,47895,856824,232104683,566209289
2107,766579,274320,12886851,1024256,41565,11945,27085,6598,42447,775053,232193546,568040213
2108,761332,280715,12899195,1009205,41773,12081,25291,6906,40509,747490,232117246,569604728
2109,797719,282114,12846146,1011697,42344,11865,24297,6648,45471,777258,232285442,565569900
2110,767429,274693,12877043,1007220,41874,11693,26044,6979,40505,767919,232131365,566755342
2111,814843,285078,12855985,994145,40945,12260,25838,6937,38092,799523,232188772,568822751
2112,812296,268837,12902516,976510,40584,12311,23037,7109,38570,792301,232159375,566889782
2113,865492,292119,12840314,993552,41446,11725,25758,6926,38974,887297,232051175,562735270
2114,1102777,267511,12472258,963938,40687,12162,26112,6831,38864,1089699,232092527,553514150
2115,817446,271036,12988458,985210,41589,12034,30016,7031,32105,827980,232166257,570850969
