#,started on Fri,01-10-2013 03:16,,
,,,,
#,time,counts unit,events,
,150.6040697,"6,876",dTLB-load-misses,-73.98%
,150.6040697,"50,137",dTLB-store-misses,-79.30%
,150.6040697,505,iTLB-load-misses,-41.98%
,150.6040697,"77,865",LLC-load-misses,-36.65%
,150.6040697,"50,990",LLC-store-misses,-31.34%
,150.6040697,"10,09,653",branch-load-misses,-36.66%
,150.6040697,"22,79,39,036",cycles,-41.97%
,150.6040697,"59,47,83,046",instructions              #    2.61  insn per cycle,-47.29%
,150.6792836,"16,27,034",branch-misses,-75.02%
,150.6792836,"3,01,628",cache-misses,-84.04%
,150.6792836,"1,19,55,600",L1-dcache-load-misses,-84.04%
,150.6792836,"1,00,808",L1-icache-load-misses,-83.47%
,150.6792836,"2,300",dTLB-load-misses,-78.17%
,150.6792836,"1,244",dTLB-store-misses,-72.90%
,150.6792836,229,iTLB-load-misses,-21.80%
,150.6792836,"12,772",LLC-load-misses,-27.14%
,150.6792836,"15,951",LLC-store-misses,-32.46%
,150.6792836,"16,32,386",branch-load-misses,-43.09%
,150.6792836,"23,22,53,869",cycles,-53.73%
,150.6792836,"53,04,51,581",instructions              #    2.28  insn per cycle,-64.37%
,150.7544841,"6,59,330",branch-misses,-61.15%
,150.7544841,"19,55,400",cache-misses,-68.08%
,150.7544841,"90,63,473",L1-dcache-load-misses,-68.08%
,150.7544841,"75,422",L1-icache-load-misses,-68.09%
,150.7544841,"20,160",dTLB-load-misses,-68.09%
,150.7544841,"27,422",dTLB-store-misses,-70.76%
,150.7544841,695,iTLB-load-misses,-42.55%
,150.7544841,"3,61,115",LLC-load-misses,-42.55%
,150.7544841,"5,81,903",LLC-store-misses,-39.89%
,150.7544841,"7,78,032",branch-load-misses,-45.21%
,150.7544841,"22,39,46,366",cycles,-50.53%
,150.7544841,"52,28,63,071",instructions              #    2.33  insn per cycle,-55.85%
,150.829714,"8,02,092",branch-misses,-66.48%
,150.829714,"16,15,009",cache-misses,-77.12%
,150.829714,"27,97,401",L1-dcache-load-misses,-82.42%
,150.829714,"46,681",L1-icache-load-misses,-84.07%
,150.829714,"82,447",dTLB-load-misses,-84.07%
,150.829714,"14,261",dTLB-store-misses,-81.41%
,150.829714,519,iTLB-load-misses,-22.88%
,150.829714,"67,143",LLC-load-misses,-21.25%
,150.829714,"1,33,076",LLC-store-misses,-23.90%
,150.829714,"7,58,637",branch-load-misses,-34.54%
,150.829714,"22,26,63,261",cycles,-45.18%
,150.829714,"57,89,21,562",instructions              #    2.60  insn per cycle,-55.82%
,150.9049185,"6,25,250",branch-misses,-69.70%
,150.9049185,"10,61,182",cache-misses,-75.02%
,150.9049185,"34,35,674",L1-dcache-load-misses,-69.66%
,150.9049185,"4,33,201",L1-icache-load-misses,-68.09%
,150.9049185,"1,20,330",dTLB-load-misses,-68.09%
,150.9049185,"9,821",dTLB-store-misses,-68.13%
,150.9049185,"12,273",iTLB-load-misses,-40.92%
,150.9049185,"29,579",LLC-load-misses,-42.54%
,150.9049185,"22,483",LLC-store-misses,-42.55%
,150.9049185,"7,51,185",branch-load-misses,-53.18%
,150.9049185,"22,76,96,322",cycles,-59.08%
,150.9049185,"54,86,68,163",instructions              #    2.41  insn per cycle,-64.40%
,150.9801222,"5,51,451",branch-misses,-57.94%
,150.9801222,"3,49,087",cache-misses,-68.58%
,150.9801222,"44,30,688",L1-dcache-load-misses,-73.90%
,150.9801222,"17,32,602",L1-icache-load-misses,-79.22%
,150.9801222,"9,252",dTLB-load-misses,-84.01%
,150.9801222,"4,034",dTLB-store-misses,-84.04%
,150.9801222,"15,952",iTLB-load-misses,-31.43%
,150.9801222,"7,610",LLC-load-misses,-26.15%
,150.9801222,"34,767",LLC-store-misses,-21.28%
,150.9801222,"5,41,350",branch-load-misses,-26.59%
,150.9801222,"23,22,04,033",cycles,-36.66%
,150.9801222,"44,32,66,116",instructions              #    1.91  insn per cycle,-47.29%
,151.0553279,"5,81,340",branch-misses,-78.22%
,151.0553279,"3,44,846",cache-misses,-83.54%
,151.0553279,"43,90,675",L1-dcache-load-misses,-78.23%
,151.0553279,"17,27,774",L1-icache-load-misses,-72.91%
,151.0553279,"9,217",dTLB-load-misses,-68.07%
,151.0553279,"3,818",dTLB-store-misses,-68.09%
,151.0553279,"16,764",iTLB-load-misses,-32.40%
,151.0553279,"7,265",LLC-load-misses,-37.74%
,151.0553279,"34,374",LLC-store-misses,-42.55%
,151.0553279,"5,75,956",branch-load-misses,-53.19%
,151.0553279,"23,19,71,527",cycles,-63.82%
,151.0553279,"43,77,08,990",instructions              #    1.89  insn per cycle,-72.92%
,151.130573,"5,81,210",branch-misses,-57.45%
,151.130573,"3,48,504",cache-misses,-68.08%
,151.130573,"43,86,457",L1-dcache-load-misses,-68.11%
,151.130573,"17,28,713",L1-icache-load-misses,-70.62%
,151.130573,"8,722",dTLB-load-misses,-76.00%
,151.130573,"3,906",dTLB-store-misses,-81.30%
,151.130573,"17,024",iTLB-load-misses,-40.01%
,151.130573,"7,989",LLC-load-misses,-34.66%
,151.130573,"33,239",LLC-store-misses,-29.31%
,151.130573,"5,89,953",branch-load-misses,-34.63%
,151.130573,"23,21,11,502",cycles,-39.95%
,151.130573,"43,72,01,013",instructions              #    1.88  insn per cycle,-46.82%
,151.2057859,"5,90,807",branch-misses,-77.01%
,151.2057859,"3,45,814",cache-misses,-84.04%
,151.2057859,"43,96,482",L1-dcache-load-misses,-84.05%
,151.2057859,"17,29,016",L1-icache-load-misses,-81.50%
,151.2057859,"9,500",dTLB-load-misses,-76.18%
,151.2057859,"4,013",dTLB-store-misses,-70.84%
,151.2057859,"12,667",iTLB-load-misses,-23.82%
,151.2057859,"7,239",LLC-load-misses,-29.13%
,151.2057859,"34,547",LLC-store-misses,-34.46%
,151.2057859,"5,89,043",branch-load-misses,-45.08%
,151.2057859,"23,20,06,727",cycles,-55.70%
,151.2057859,"43,81,31,288",instructions              #    1.89  insn per cycle,-66.34%
,151.2810198,"5,91,533",branch-misses,-59.19%
,151.2810198,"3,44,694",cache-misses,-68.09%
,151.2810198,"43,90,014",L1-dcache-load-misses,-68.09%
,151.2810198,"17,34,609",L1-icache-load-misses,-68.09%
,151.2810198,"9,545",dTLB-load-misses,-68.10%
,151.2810198,"4,009",dTLB-store-misses,-72.67%
,151.2810198,"14,970",iTLB-load-misses,-42.54%
,151.2810198,"7,529",LLC-load-misses,-42.54%
,151.2810198,"33,732",LLC-store-misses,-37.97%
,151.2810198,"5,90,650",branch-load-misses,-43.29%
,151.2810198,"23,22,13,997",cycles,-48.61%
,151.2810198,"43,65,56,184",instructions              #    1.88  insn per cycle,-53.92%
,151.3562587,"5,46,278",branch-misses,-68.40%
,151.3562587,"3,48,862",cache-misses,-79.03%
,151.3562587,"44,06,495",L1-dcache-load-misses,-84.01%
,151.3562587,"17,02,338",L1-icache-load-misses,-84.05%
,151.3562587,"8,830",dTLB-load-misses,-84.06%
,151.3562587,"3,837",dTLB-store-misses,-79.52%
,151.3562587,"12,677",iTLB-load-misses,-21.27%
,151.3562587,"7,961",LLC-load-misses,-21.27%
,151.3562587,"34,916",LLC-store-misses,-25.83%
,151.3562587,"5,62,962",branch-load-misses,-36.47%
,151.3562587,"23,21,92,648",cycles,-47.10%
,151.3562587,"43,74,88,028",instructions              #    1.88  insn per cycle,-57.74%
,151.4314586,"5,48,031",branch-misses,-67.79%
,151.4314586,"3,47,473",cache-misses,-73.09%
,151.4314586,"43,90,132",L1-dcache-load-misses,-68.12%
,151.4314586,"16,97,027",L1-icache-load-misses,-68.09%
,151.4314586,"8,951",dTLB-load-misses,-68.09%
,151.4314586,"4,240",dTLB-store-misses,-68.09%
,151.4314586,"14,174",iTLB-load-misses,-42.51%
,151.4314586,"7,817",LLC-load-misses,-42.55%
,151.4314586,"34,886",LLC-store-misses,-42.55%
,151.4314586,"5,40,298",branch-load-misses,-51.83%
,151.4314586,"23,21,53,727",cycles,-57.15%
,151.4314586,"43,83,70,675",instructions              #    1.89  insn per cycle,-62.49%
,151.5066588,"5,38,056",branch-misses,-59.89%
,151.5066588,"3,50,592",cache-misses,-70.53%
,151.5066588,"44,60,941",L1-dcache-load-misses,-75.81%
,151.5066588,"17,20,085",L1-icache-load-misses,-81.14%
,151.5066588,"8,975",dTLB-load-misses,-84.02%
,151.5066588,"4,176",dTLB-store-misses,-84.09%
,151.5066588,"15,643",iTLB-load-misses,-29.49%
,151.5066588,"7,670",LLC-load-misses,-24.19%
,151.5066588,"34,596",LLC-store-misses,-21.27%
,151.5066588,"5,60,279",branch-load-misses,-27.96%
,151.5066588,"23,21,38,110",cycles,-38.59%
,151.5066588,"44,27,60,900",instructions              #    1.91  insn per cycle,-49.23%
,151.5818445,"5,24,566",branch-misses,-76.27%
,151.5818445,"3,47,106",cache-misses,-81.59%
,151.5818445,"43,82,377",L1-dcache-load-misses,-76.27%
,151.5818445,"16,66,163",L1-icache-load-misses,-70.96%
,151.5818445,"8,694",dTLB-load-misses,-68.09%
,151.5818445,"4,058",dTLB-store-misses,-68.05%
,151.5818445,"16,777",iTLB-load-misses,-34.36%
,151.5818445,"7,931",LLC-load-misses,-39.67%
,151.5818445,"35,985",LLC-store-misses,-42.58%
,151.5818445,"5,27,203",branch-load-misses,-53.19%
,151.5818445,"23,21,05,477",cycles,-63.83%
,151.5818445,"43,84,01,077",instructions              #    1.89  insn per cycle,-71.00%
,151.6570644,"5,45,908",branch-misses,-57.45%
,151.6570644,"3,46,630",cache-misses,-68.09%
,151.6570644,"43,49,116",L1-dcache-load-misses,-68.09%
,151.6570644,"16,52,555",L1-icache-load-misses,-72.65%
,151.6570644,"8,902",dTLB-load-misses,-77.97%
,151.6570644,"4,052",dTLB-store-misses,-83.24%
,151.6570644,"17,896",iTLB-load-misses,-38.00%
,151.6570644,"7,549",LLC-load-misses,-32.68%
,151.6570644,"33,833",LLC-store-misses,-27.40%
,151.6570644,"5,32,068",branch-load-misses,-32.68%
,151.6570644,"23,21,64,663",cycles,-38.00%
,151.6570644,"43,59,67,523",instructions              #    1.88  insn per cycle,-46.84%
,151.7322699,"5,70,602",branch-misses,-78.72%
,151.7322699,"3,42,122",cache-misses,-84.04%
,151.7322699,"42,87,657",L1-dcache-load-misses,-84.06%
,151.7322699,"16,62,492",L1-icache-load-misses,-79.48%
,151.7322699,"8,311",dTLB-load-misses,-74.15%
,151.7322699,"4,074",dTLB-store-misses,-68.83%
,151.7322699,"14,581",iTLB-load-misses,-25.82%
,151.7322699,"7,388",LLC-load-misses,-31.16%
,151.7322699,"33,352",LLC-store-misses,-36.49%
,151.7322699,"5,76,930",branch-load-misses,-47.11%
,151.7322699,"23,17,33,398",cycles,-57.72%
,151.7322699,"42,83,28,410",instructions              #    1.85  insn per cycle,-68.36%
,151.8074829,"6,43,565",branch-misses,-57.46%
,151.8074829,"3,38,445",cache-misses,-68.10%
,151.8074829,"42,94,211",L1-dcache-load-misses,-68.08%
,151.8074829,"16,85,681",L1-icache-load-misses,-68.09%
,151.8074829,"8,563",dTLB-load-misses,-69.43%
,151.8074829,"3,880",dTLB-store-misses,-74.76%
,151.8074829,"16,666",iTLB-load-misses,-42.55%
,151.8074829,"7,547",LLC-load-misses,-41.20%
,151.8074829,"33,030",LLC-store-misses,-35.89%
,151.8074829,"6,54,355",branch-load-misses,-41.21%
,151.8074829,"23,21,29,985",cycles,-46.53%
,151.8074829,"43,32,38,616",instructions              #    1.87  insn per cycle,-51.85%
,151.882695,"5,87,965",branch-misses,-70.48%
,151.882695,"11,63,500",cache-misses,-81.16%
,151.882695,"65,08,092",L1-dcache-load-misses,-84.06%
,151.882695,"13,52,917",L1-icache-load-misses,-84.04%
,151.882695,"8,847",dTLB-load-misses,-82.71%
,151.882695,"14,036",dTLB-store-misses,-77.39%
,151.882695,"18,427",iTLB-load-misses,-21.26%
,151.882695,"7,054",LLC-load-misses,-22.61%
,151.882695,"33,712",LLC-store-misses,-27.92%
,151.882695,"6,73,536",branch-load-misses,-38.61%
,151.882695,"23,21,62,104",cycles,-49.20%
,151.882695,"43,16,45,774",instructions              #    1.86  insn per cycle,-59.84%
,151.9579083,"1,17,751",branch-misses,-65.70%
,151.9579083,"7,05,494",cache-misses,-71.02%
,151.9579083,"62,94,887",L1-dcache-load-misses,-68.09%
,151.9579083,"27,89,990",L1-icache-load-misses,-68.07%
,151.9579083,"11,998",dTLB-load-misses,-68.08%
,151.9579083,"7,379",dTLB-store-misses,-68.10%
,151.9579083,"1,822",iTLB-load-misses,-42.57%
,151.9579083,"55,711",LLC-load-misses,-42.54%
,151.9579083,"44,847",LLC-store-misses,-42.54%
,151.9579083,"1,19,036",branch-load-misses,-49.76%
,151.9579083,"22,49,36,965",cycles,-55.08%
,151.9579083,"52,98,44,252",instructions              #    2.36  insn per cycle,-60.40%
,152.0331158,"1,08,900",branch-misses,-61.93%
,152.0331158,"6,87,177",cache-misses,-72.57%
,152.0331158,"65,56,706",L1-dcache-load-misses,-77.91%
,152.0331158,"30,69,248",L1-icache-load-misses,-83.21%
,152.0331158,"16,645",dTLB-load-misses,-84.04%
,152.0331158,"6,509",dTLB-store-misses,-84.04%
,152.0331158,"1,130",iTLB-load-misses,-27.43%
,152.0331158,"73,763",LLC-load-misses,-22.12%
,152.0331158,"17,049",LLC-store-misses,-21.28%
,152.0331158,"1,03,018",branch-load-misses,-30.07%
,152.0331158,"22,45,68,702",cycles,-40.66%
,152.0331158,"54,89,58,907",instructions              #    2.44  insn per cycle,-51.30%
,152.1083381,"2,03,849",branch-misses,-74.24%
,152.1083381,"34,61,239",cache-misses,-79.56%
,152.1083381,"1,16,58,789",L1-dcache-load-misses,-74.24%
,152.1083381,"1,63,751",L1-icache-load-misses,-68.93%
,152.1083381,"23,833",dTLB-load-misses,-68.10%
,152.1083381,"2,59,552",dTLB-store-misses,-68.12%
,152.1083381,"1,360",iTLB-load-misses,-36.37%
,152.1083381,"1,94,127",LLC-load-misses,-41.69%
,152.1083381,"4,60,289",LLC-store-misses,-42.52%
,152.1083381,"2,27,807",branch-load-misses,-53.14%
,152.1083381,"22,34,31,971",cycles,-63.63%
,152.1083381,"47,79,21,876",instructions              #    2.14  insn per cycle,-68.94%
,152.1835916,"6,30,460",branch-misses,-57.47%
,152.1835916,"19,31,843",cache-misses,-68.14%
,152.1835916,"1,49,82,665",L1-dcache-load-misses,-69.31%
,152.1835916,"69,573",L1-icache-load-misses,-74.60%
,152.1835916,"5,567",dTLB-load-misses,-79.91%
,152.1835916,"60,261",dTLB-store-misses,-84.05%
,152.1835916,877,iTLB-load-misses,-36.01%
,152.1835916,"75,133",LLC-load-misses,-30.72%
,152.1835916,"2,61,676",LLC-store-misses,-25.42%
,152.1835916,"8,49,672",branch-load-misses,-30.74%
,152.1835916,"22,47,40,083",cycles,-36.20%
,152.1835916,"60,16,22,228",instructions              #    2.68  insn per cycle,-46.83%
,152.2588895,"6,16,814",branch-misses,-78.75%
,152.2588895,"13,68,757",cache-misses,-84.06%
,152.2588895,"1,73,84,024",L1-dcache-load-misses,-82.92%
,152.2588895,"63,477",L1-icache-load-misses,-77.57%
,152.2588895,"4,435",dTLB-load-misses,-72.26%
,152.2588895,"15,263",dTLB-store-misses,-68.13%
,152.2588895,"1,343",iTLB-load-misses,-27.70%
,152.2588895,"1,04,997",LLC-load-misses,-33.05%
,152.2588895,"59,245",LLC-store-misses,-38.36%
,152.2588895,"6,29,790",branch-load-misses,-48.98%
,152.2588895,"22,49,63,342",cycles,-59.61%
,152.2588895,"64,04,65,603",instructions              #    2.85  insn per cycle,-70.23%
#,time,counts unit,events,
,152.334101,"4,66,987",branch-misses,-57.48%
,152.334101,"22,23,466",cache-misses,-68.13%
,152.334101,"1,73,90,001",L1-dcache-load-misses,-68.12%
,152.334101,"58,414",L1-icache-load-misses,-68.10%
,152.334101,"7,118",dTLB-load-misses,-71.25%
,152.334101,"22,007",dTLB-store-misses,-76.57%
,152.334101,"1,119",iTLB-load-misses,-42.53%
,152.334101,"84,197",LLC-load-misses,-39.36%
,152.334101,"3,07,364",LLC-store-misses,-34.08%
,152.334101,"4,66,406",branch-load-misses,-39.40%
,152.334101,"22,52,43,098",cycles,-44.73%
,152.334101,"62,49,70,124",instructions              #    2.77  insn per cycle,-50.05%
,152.4093196,"5,76,252",branch-misses,-72.31%
,152.4093196,"19,56,721",cache-misses,-82.95%
,152.4093196,"2,01,24,086",L1-dcache-load-misses,-84.04%
,152.4093196,"76,192",L1-icache-load-misses,-84.04%
,152.4093196,"3,858",dTLB-load-misses,-80.87%
,152.4093196,"16,359",dTLB-store-misses,-75.57%
,152.4093196,507,iTLB-load-misses,-21.28%
,152.4093196,"1,13,034",LLC-load-misses,-24.45%
,152.4093196,"4,34,059",LLC-store-misses,-29.75%
,152.4093196,"4,99,339",branch-load-misses,-40.41%
,152.4093196,"22,44,28,455",cycles,-51.02%
,152.4093196,"58,65,81,066",instructions              #    2.61  insn per cycle,-61.66%
,152.484539,"4,73,205",branch-misses,-63.86%
,152.484539,"19,12,170",cache-misses,-69.18%
,152.484539,"1,81,20,852",L1-dcache-load-misses,-68.09%
,152.484539,"59,358",L1-icache-load-misses,-68.09%
,152.484539,"3,911",dTLB-load-misses,-68.05%
,152.484539,"14,755",dTLB-store-misses,-68.06%
,152.484539,472,iTLB-load-misses,-42.55%
,152.484539,"1,36,225",LLC-load-misses,-42.59%
,152.484539,"3,77,451",LLC-store-misses,-42.57%
,152.484539,"3,46,713",branch-load-misses,-47.96%
,152.484539,"22,25,72,359",cycles,-53.24%
,152.484539,"57,24,03,043",instructions              #    2.57  insn per cycle,-58.56%
,152.559764,"6,81,245",branch-misses,-63.75%
,152.559764,"31,80,974",cache-misses,-74.38%
,152.559764,"1,50,98,408",L1-dcache-load-misses,-79.70%
,152.559764,"82,602",L1-icache-load-misses,-84.05%
,152.559764,"6,218",dTLB-load-misses,-84.06%
,152.559764,"48,271",dTLB-store-misses,-84.05%
,152.559764,476,iTLB-load-misses,-25.63%
,152.559764,"75,846",LLC-load-misses,-21.27%
,152.559764,"1,84,903",LLC-store-misses,-21.26%
,152.559764,"7,03,985",branch-load-misses,-31.82%
,152.559764,"22,53,35,169",cycles,-42.45%
,152.559764,"54,48,22,876",instructions              #    2.42  insn per cycle,-53.08%
,152.634968,"15,92,032",branch-misses,-72.44%
,152.634968,"2,92,233",cache-misses,-77.75%
,152.634968,"1,17,54,580",L1-dcache-load-misses,-72.43%
,152.634968,"98,377",L1-icache-load-misses,-68.09%
,152.634968,"2,163",dTLB-load-misses,-68.09%
,152.634968,"1,392",dTLB-store-misses,-68.09%
,152.634968,238,iTLB-load-misses,-38.20%
,152.634968,"12,168",LLC-load-misses,-42.55%
,152.634968,"15,142",LLC-store-misses,-42.55%
,152.634968,"15,85,889",branch-load-misses,-53.19%
,152.634968,"23,22,19,656",cycles,-61.81%
,152.634968,"52,70,68,873",instructions              #    2.27  insn per cycle,-67.13%
,152.7102126,"9,73,887",branch-misses,-57.47%
,152.7102126,"11,15,557",cache-misses,-68.14%
,152.7102126,"1,03,56,924",L1-dcache-load-misses,-71.13%
,152.7102126,"72,808",L1-icache-load-misses,-76.45%
,152.7102126,"21,673",dTLB-load-misses,-81.76%
,152.7102126,"23,091",dTLB-store-misses,-84.05%
,152.7102126,511,iTLB-load-misses,-34.19%
,152.7102126,"3,27,438",LLC-load-misses,-28.88%
,152.7102126,"1,80,990",LLC-store-misses,-23.57%
,152.7102126,"10,89,655",branch-load-misses,-28.89%
,152.7102126,"22,90,66,351",cycles,-36.21%
,152.7102126,"54,41,54,828",instructions              #    2.38  insn per cycle,-46.84%
,152.7854647,"6,91,967",branch-misses,-78.79%
,152.7854647,"19,56,227",cache-misses,-84.05%
,152.7854647,"31,80,599",L1-dcache-load-misses,-81.05%
,152.7854647,"54,872",L1-icache-load-misses,-75.74%
,152.7854647,"81,683",dTLB-load-misses,-70.42%
,152.7854647,"15,317",dTLB-store-misses,-68.09%
,152.7854647,564,iTLB-load-misses,-29.58%
,152.7854647,"1,28,232",LLC-load-misses,-34.89%
,152.7854647,"5,26,108",LLC-store-misses,-40.21%
,152.7854647,"5,59,287",branch-load-misses,-50.85%
,152.7854647,"22,16,74,602",cycles,-61.48%
,152.7854647,"56,87,19,800",instructions              #    2.57  insn per cycle,-72.11%
,152.8606877,"6,67,896",branch-misses,-57.45%
,152.8606877,"12,25,792",cache-misses,-68.09%
,152.8606877,"35,70,712",L1-dcache-load-misses,-68.08%
,152.8606877,"23,379",L1-icache-load-misses,-68.08%
,152.8606877,"1,29,282",dTLB-load-misses,-73.14%
,152.8606877,"11,983",dTLB-store-misses,-78.47%
,152.8606877,"9,732",iTLB-load-misses,-42.56%
,152.8606877,"74,642",LLC-load-misses,-37.50%
,152.8606877,"35,719",LLC-store-misses,-32.18%
,152.8606877,"8,50,587",branch-load-misses,-37.51%
,152.8606877,"22,52,80,205",cycles,-42.82%
,152.8606877,"59,95,58,446",instructions              #    2.66  insn per cycle,-48.14%
,152.9359087,"7,21,457",branch-misses,-74.17%
,152.9359087,"2,95,724",cache-misses,-84.07%
,152.9359087,"1,16,65,965",L1-dcache-load-misses,-84.03%
,152.9359087,"10,54,678",L1-icache-load-misses,-84.05%
,152.9359087,"65,489",dTLB-load-misses,-78.97%
,152.9359087,"18,931",dTLB-store-misses,-73.65%
,152.9359087,"27,339",iTLB-load-misses,-21.29%
,152.9359087,"6,533",LLC-load-misses,-26.33%
,152.9359087,"53,097",LLC-store-misses,-31.67%
,152.9359087,"6,66,269",branch-load-misses,-42.25%
,152.9359087,"23,11,98,500",cycles,-52.86%
,152.9359087,"52,02,70,932",instructions              #    2.25  insn per cycle,-63.51%
,153.0111119,"7,15,946",branch-misses,-61.98%
,153.0111119,"2,64,800",cache-misses,-68.09%
,153.0111119,"1,18,90,676",L1-dcache-load-misses,-68.08%
,153.0111119,"10,77,722",L1-icache-load-misses,-68.08%
,153.0111119,"64,223",dTLB-load-misses,-68.09%
,153.0111119,"18,339",dTLB-store-misses,-69.93%
,153.0111119,"29,070",iTLB-load-misses,-42.56%
,153.0111119,"7,137",LLC-load-misses,-42.55%
,153.0111119,"48,667",LLC-store-misses,-40.72%
,153.0111119,"6,97,808",branch-load-misses,-46.04%
,153.0111119,"23,20,67,904",cycles,-51.36%
,153.0111119,"51,84,86,246",instructions              #    2.23  insn per cycle,-56.68%
,153.0863227,"7,15,930",branch-misses,-65.66%
,153.0863227,"2,46,432",cache-misses,-76.30%
,153.0863227,"1,17,68,948",L1-dcache-load-misses,-81.61%
,153.0863227,"10,73,057",L1-icache-load-misses,-84.05%
,153.0863227,"65,968",dTLB-load-misses,-84.05%
,153.0863227,"18,364",dTLB-store-misses,-82.18%
,153.0863227,"32,610",iTLB-load-misses,-23.75%
,153.0863227,"6,446",LLC-load-misses,-21.27%
,153.0863227,"41,155",LLC-store-misses,-23.13%
,153.0863227,"7,09,004",branch-load-misses,-33.71%
,153.0863227,"23,22,15,521",cycles,-44.34%
,153.0863227,"51,68,69,561",instructions              #    2.23  insn per cycle,-54.98%
,153.1615688,"7,26,596",branch-misses,-70.52%
,153.1615688,"2,55,510",cache-misses,-75.84%
,153.1615688,"1,18,49,650",L1-dcache-load-misses,-70.53%
,153.1615688,"10,76,639",L1-icache-load-misses,-68.05%
,153.1615688,"67,499",dTLB-load-misses,-68.09%
,153.1615688,"18,474",dTLB-store-misses,-68.10%
,153.1615688,"31,447",iTLB-load-misses,-40.10%
,153.1615688,"6,010",LLC-load-misses,-42.55%
,153.1615688,"39,007",LLC-store-misses,-42.54%
,153.1615688,"7,27,963",branch-load-misses,-53.18%
,153.1615688,"23,21,74,471",cycles,-59.94%
,153.1615688,"52,00,59,061",instructions              #    2.24  insn per cycle,-65.26%
,153.2367705,"7,16,647",branch-misses,-57.44%
,153.2367705,"2,53,076",cache-misses,-68.08%
,153.2367705,"1,17,94,016",L1-dcache-load-misses,-73.03%
,153.2367705,"10,67,222",L1-icache-load-misses,-78.36%
,153.2367705,"65,402",dTLB-load-misses,-83.64%
,153.2367705,"17,975",dTLB-store-misses,-84.05%
,153.2367705,"36,057",iTLB-load-misses,-32.29%
,153.2367705,"6,941",LLC-load-misses,-27.00%
,153.2367705,"39,052",LLC-store-misses,-21.65%
,153.2367705,"6,95,096",branch-load-misses,-26.97%
,153.2367705,"23,20,08,356",cycles,-36.17%
,153.2367705,"51,83,27,067",instructions              #    2.23  insn per cycle,-46.81%
,153.3119717,"7,07,575",branch-misses,-78.72%
,153.3119717,"2,50,506",cache-misses,-84.04%
,153.3119717,"1,18,59,599",L1-dcache-load-misses,-79.09%
,153.3119717,"10,73,057",L1-icache-load-misses,-73.77%
,153.3119717,"67,016",dTLB-load-misses,-68.45%
,153.3119717,"18,430",dTLB-store-misses,-68.09%
,153.3119717,"29,729",iTLB-load-misses,-31.54%
,153.3119717,"6,020",LLC-load-misses,-36.86%
,153.3119717,"38,032",LLC-store-misses,-42.18%
,153.3119717,"7,10,432",branch-load-misses,-52.81%
,153.3119717,"23,21,78,326",cycles,-63.45%
,153.3119717,"51,89,44,426",instructions              #    2.24  insn per cycle,-73.40%
,153.3871827,"7,44,481",branch-misses,-57.45%
,153.3871827,"2,55,090",cache-misses,-68.08%
,153.3871827,"1,17,99,578",L1-dcache-load-misses,-68.08%
,153.3871827,"10,68,683",L1-icache-load-misses,-69.82%
,153.3871827,"65,385",dTLB-load-misses,-75.17%
,153.3871827,"18,661",dTLB-store-misses,-80.46%
,153.3871827,"29,246",iTLB-load-misses,-40.82%
,153.3871827,"6,429",LLC-load-misses,-35.51%
,153.3871827,"39,588",LLC-store-misses,-30.16%
,153.3871827,"7,44,896",branch-load-misses,-35.48%
,153.3871827,"23,20,58,945",cycles,-40.80%
,153.3871827,"51,99,26,000",instructions              #    2.24  insn per cycle,-46.80%
,153.46238,"7,46,530",branch-misses,-76.22%
,153.46238,"2,47,828",cache-misses,-84.04%
,153.46238,"1,19,52,452",L1-dcache-load-misses,-84.03%
,153.46238,"10,54,326",L1-icache-load-misses,-82.26%
,153.46238,"66,125",dTLB-load-misses,-76.98%
,153.46238,"19,070",dTLB-store-misses,-71.68%
,153.46238,"36,086",iTLB-load-misses,-23.06%
,153.46238,"6,708",LLC-load-misses,-28.32%
,153.46238,"35,913",LLC-store-misses,-33.65%
,153.46238,"7,26,806",branch-load-misses,-44.28%
,153.46238,"23,21,43,180",cycles,-54.92%
,153.46238,"52,16,34,239",instructions              #    2.25  insn per cycle,-65.56%
,153.5375871,"7,06,205",branch-misses,-59.95%
,153.5375871,"2,64,090",cache-misses,-68.11%
,153.5375871,"1,19,76,493",L1-dcache-load-misses,-68.19%
,153.5375871,"10,66,674",L1-icache-load-misses,-68.19%
,153.5375871,"69,348",dTLB-load-misses,-68.12%
,153.5375871,"18,093",dTLB-store-misses,-71.92%
,153.5375871,"29,869",iTLB-load-misses,-42.47%
,153.5375871,"9,212",LLC-load-misses,-42.47%
,153.5375871,"45,025",LLC-store-misses,-38.66%
,153.5375871,"6,92,302",branch-load-misses,-43.99%
,153.5375871,"23,16,65,181",cycles,-49.32%
,153.5375871,"52,11,34,493",instructions              #    2.25  insn per cycle,-54.65%
,153.6127964,"7,36,005",branch-misses,-67.69%
,153.6127964,"2,58,140",cache-misses,-78.33%
,153.6127964,"1,18,90,007",L1-dcache-load-misses,-83.65%
,153.6127964,"10,76,347",L1-icache-load-misses,-84.04%
,153.6127964,"67,614",dTLB-load-misses,-84.04%
,153.6127964,"18,878",dTLB-store-misses,-80.19%
,153.6127964,"35,175",iTLB-load-misses,-21.68%
,153.6127964,"6,453",LLC-load-misses,-21.28%
,153.6127964,"43,582",LLC-store-misses,-25.13%
,153.6127964,"7,27,343",branch-load-misses,-35.77%
